"Name"	"Score"	"freq_up"
"HLA-DRB1"	"HLA-DRB1"	0.23104978242006	3
"C15orf48"	"C15orf48"	0.23104978242006	3
"CASC4P1"	"CASC4P1"	0.232230491383433	1
"NDUFAF4P3"	"NDUFAF4P3"	0.232645774626526	2
"PRR5L"	"PRR5L"	0.234969372135443	3
"BDKRB2"	"BDKRB2"	0.235955420121167	3
"SDR9C7"	"SDR9C7"	0.236943930928044	3
"RP11-347C18.3"	"RP11-347C18.3"	0.237556801301102	2
"ITGB2"	"ITGB2"	0.237556801301102	3
"RP3-449M8.6"	"RP3-449M8.6"	0.237556801301102	2
"VGF"	"VGF"	0.238363177004004	1
"KCNA7"	"KCNA7"	0.238568834366062	4
"ZNF709"	"ZNF709"	0.239924253099833	3
"ACY3"	"ACY3"	0.240922627978285	3
"RP11-315O6.1"	"RP11-315O6.1"	0.241923472034092	3
"DNAH10OS"	"DNAH10OS"	0.241923472034092	3
"RP11-206P5.1"	"RP11-206P5.1"	0.243932572665806	3
"PODXL2"	"PODXL2"	0.244488373084856	1
"PCDHB10"	"PCDHB10"	0.245951564896488	3
"TG"	"TG"	0.246964773423043	3
"CFH"	"CFH"	0.246964773423043	3
"COLGALT2"	"COLGALT2"	0.247980458508351	3
"SCX"	"SCX"	0.248998621356548	3
"RP13-20L14.4"	"RP13-20L14.4"	0.250019263164316	3
"RP13-463N16.6"	"RP13-463N16.6"	0.253096074200013	3
"CYP39A1"	"CYP39A1"	0.254126643663754	3
"CTB-161M19.4"	"CTB-161M19.4"	0.256716321025779	1
"THBS1"	"THBS1"	0.259316786376569	3
"RP11-677M14.2"	"RP11-677M14.2"	0.261027360271705	2
"RP11-796E2.4"	"RP11-796E2.4"	0.261027360271705	2
"CTD-2044J15.1"	"CTD-2044J15.1"	0.261410269168776	3
"RP11-43F13.3"	"RP11-43F13.3"	0.262460749118542	3
"TSPAN11"	"TSPAN11"	0.264569191624168	3
"OPN3"	"OPN3"	0.266173385277002	3
"MEIS2"	"MEIS2"	0.266687618182623	3
"OAS2"	"OAS2"	0.2689143839781	2
"ARHGEF26-AS1"	"ARHGEF26-AS1"	0.272027420883341	3
"AKNAD1"	"AKNAD1"	0.272027420883341	3
"OLFM2"	"OLFM2"	0.272802652874756	4
"RP11-551L14.4"	"RP11-551L14.4"	0.273102887471106	3
"ANXA8L1"	"ANXA8L1"	0.276344317850238	3
"RP11-380J14.1"	"RP11-380J14.1"	0.278517807033707	3
"RP3-449M8.9"	"RP3-449M8.9"	0.280701333967804	3
"TESC"	"TESC"	0.281082610673951	1
"LAMA4"	"LAMA4"	0.287155550643619	1
"SORBS1"	"SORBS1"	0.287312218815819	3
"SSC4D"	"SSC4D"	0.291769804206878	3
"RP11-440D17.4"	"RP11-440D17.4"	0.292890500081535	3
"DKK1"	"DKK1"	0.2932210498057	1
"AC007950.2"	"AC007950.2"	0.294296804617552	2
"FASLG"	"FASLG"	0.297891228618954	2
"LRRN4"	"LRRN4"	0.298531821072315	3
"XXbac-B476C20.13"	"XXbac-B476C20.13"	0.299279114240528	1
"DNAJC9-AS1"	"DNAJC9-AS1"	0.299667659674302	3
"RP11-17A1.3"	"RP11-17A1.3"	0.299694927000898	2
"GJA1"	"GJA1"	0.301502936119354	2
"SAMD3"	"SAMD3"	0.303090339587551	3
"HRAT92"	"HRAT92"	0.303090339587551	3
"RP11-424M24.3"	"RP11-424M24.3"	0.305329750025949	1
"RIC3"	"RIC3"	0.308777877491802	2
"SLCO3A1"	"SLCO3A1"	0.311165155264222	3
"RP11-213G2.5"	"RP11-213G2.5"	0.312440949599415	2
"PDE7B"	"PDE7B"	0.315835084868856	3
"FGF2"	"FGF2"	0.317408759947535	1
"ZEB2"	"ZEB2"	0.318185273825007	3
"BCL2L10"	"BCL2L10"	0.319817893141045	2
"LINC01152"	"LINC01152"	0.321729603933847	3
"SATB1"	"SATB1"	0.323437146226968	1
"NEDD9"	"NEDD9"	0.324105196763329	3
"SP5"	"SP5"	0.328886901934346	3
"RP11-713M15.1"	"RP11-713M15.1"	0.329133491359256	2
"LARGE"	"LARGE"	0.329458128143531	1
"HAR1B"	"HAR1B"	0.330088690384028	3
"MIR4324"	"MIR4324"	0.332499906464575	3
"PDE3A"	"PDE3A"	0.333709335377865	3
"RNU4-39P"	"RNU4-39P"	0.334772725353834	2
"UBQLNL"	"UBQLNL"	0.334921312382355	3
"ARHGAP29"	"ARHGAP29"	0.335471711762644	1
"RASGRP3"	"RASGRP3"	0.336135838100618	3
"RP11-12J10.4"	"RP11-12J10.4"	0.339794713651927	3
"IL37"	"IL37"	0.339794713651927	3
"AP000662.4"	"AP000662.4"	0.339794713651927	3
"SPOCK3"	"SPOCK3"	0.341477903147244	1
"PVRIG"	"PVRIG"	0.34224671866664	3
"OBP2B"	"OBP2B"	0.34234933136186	2
"RP11-350E12.4"	"RP11-350E12.4"	0.347476708357779	1
"FGD2"	"FGD2"	0.348421406175664	3
"LGI4"	"LGI4"	0.349664006702801	3
"XDH"	"XDH"	0.35215687509195	3
"KLK7"	"KLK7"	0.353407143997796	3
"FPR1"	"FPR1"	0.355915353785696	3
"PAEP"	"PAEP"	0.355915353785696	3
"AC005083.1"	"AC005083.1"	0.36096247509713	3
"ELAVL3"	"ELAVL3"	0.36096247509713	3
"RP11-770J1.4"	"RP11-770J1.4"	0.362230654414342	3
"GAB3"	"GAB3"	0.363501394255562	3
"CXCR1"	"CXCR1"	0.364774695071875	3
"ATE1-AS1"	"ATE1-AS1"	0.365428867512222	2
"LRRC36"	"LRRC36"	0.365468253096895	2
"PRSS22"	"PRSS22"	0.367328981396845	3
"MIR429"	"MIR429"	0.367328981396845	3
"YPEL1"	"YPEL1"	0.368609967770392	3
"BTG1"	"BTG1"	0.371179629045917	3
"DNASE2B"	"DNASE2B"	0.371398188581296	1
"RPS23P6"	"RPS23P6"	0.371398188581296	1
"PLA2G7"	"PLA2G7"	0.372468304768051	3
"CTD-2015A6.2"	"CTD-2015A6.2"	0.37330214607546	2
"RP1-283K11.3"	"RP1-283K11.3"	0.37505334837553	3
"IGBP1P1"	"IGBP1P1"	0.375270447027423	2
"ID4"	"ID4"	0.377360153741276	1
"EEF1A1P11"	"EEF1A1P11"	0.377648650772928	3
"TMEM51-AS1"	"TMEM51-AS1"	0.378950149954502	3
"RP11-534L20.4"	"RP11-534L20.4"	0.379218773287093	2
"SPINK1"	"SPINK1"	0.379218773287093	2
"CTD-2047H16.5"	"CTD-2047H16.5"	0.3811987789409	2
"KRT37"	"KRT37"	0.382870043747718	3
"IFI16"	"IFI16"	0.386813039116132	3
"FAM66C"	"FAM66C"	0.386813039116132	3
"GAL3ST4"	"GAL3ST4"	0.386813039116132	3
"HDC"	"HDC"	0.387162048231369	2
"MIR4635"	"MIR4635"	0.387162048231369	2
"SLIT2"	"SLIT2"	0.389262040513624	2
"RP11-677M14.5"	"RP11-677M14.5"	0.391156840042646	2
"CREG2"	"CREG2"	0.392106317106267	3
"SLC25A34"	"SLC25A34"	0.394768369002709	3
"ZSCAN5D"	"ZSCAN5D"	0.395166963696624	2
"DOK6"	"DOK6"	0.395201974209612	1
"RP5-991G20.6"	"RP5-991G20.6"	0.397177750541707	2
"PLA2G4D"	"PLA2G4D"	0.401134576163748	1
"TUSC3"	"TUSC3"	0.401210725487467	2
"LINC00222"	"LINC00222"	0.402816202423209	3
"C12orf71"	"C12orf71"	0.405258837153541	2
"KRTAP5-AS1"	"KRTAP5-AS1"	0.406874824944282	3
"RP11-115D19.1"	"RP11-115D19.1"	0.407059852411628	1
"KRT83"	"KRT83"	0.408232842198342	3
"AC006042.8"	"AC006042.8"	0.409322007699742	2
"PSMB9"	"PSMB9"	0.409593431328103	3
"FOXD4L6"	"FOXD4L6"	0.412977808986364	1
"U91328.22"	"U91328.22"	0.416434961505923	3
"CCR7"	"CCR7"	0.417493214668256	2
"LINC00304"	"LINC00304"	0.417810985621603	3
"IL20RA"	"IL20RA"	0.418888451918582	1
"RP11-446H18.6"	"RP11-446H18.6"	0.419545306916029	2
"RP5-891H21.5"	"RP5-891H21.5"	0.419545306916029	2
"PSORS1C1"	"PSORS1C1"	0.420570753140945	3
"ALPP"	"ALPP"	0.423340813926549	3
"AC005062.2"	"AC005062.2"	0.423340813926549	3
"IFIT2"	"IFIT2"	0.424791787236423	1
"TP63"	"TP63"	0.42779054770659	2
"PINLYP"	"PINLYP"	0.428911818994701	3
"C1orf234"	"C1orf234"	0.430687820965544	1
"WNT11"	"WNT11"	0.431935156031154	3
"GK-AS1"	"GK-AS1"	0.431935156031154	2
"LINC00880"	"LINC00880"	0.434012923440348	2
"BCL2L14"	"BCL2L14"	0.434524007029415	3
"PDE3B"	"PDE3B"	0.436576559129112	1
"MYH4"	"MYH4"	0.436576559129112	1
"RP11-54O7.3"	"RP11-54O7.3"	0.437345546075864	3
"BVES"	"BVES"	0.440267963215006	3
"CLDN1"	"CLDN1"	0.442360190298917	3
"PEG10"	"PEG10"	0.442458007747816	1
"DYSF"	"DYSF"	0.443019516016377	3
"RP11-115J16.1"	"RP11-115J16.1"	0.444456008302646	2
"HIST1H2BE"	"HIST1H2BE"	0.445871947268327	3
"RP11-525A16.4"	"RP11-525A16.4"	0.447302024484298	3
"KCNQ3"	"KCNQ3"	0.448332172839853	1
"WFDC6"	"WFDC6"	0.448658378738488	2
"OASL"	"OASL"	0.454199060420938	1
"PI16"	"PI16"	0.454491025793064	3
"AC006946.17"	"AC006946.17"	0.457384646095636	3
"RP11-247A12.2"	"RP11-247A12.2"	0.458835317419384	3
"ITGB2-AS1"	"ITGB2-AS1"	0.4600586765043	1
"CAPN8"	"CAPN8"	0.46028856276615	3
"RAB4B"	"RAB4B"	0.463202775208128	3
"MB"	"MB"	0.465911027100683	1
"RP11-261P9.4"	"RP11-261P9.4"	0.467593396844219	3
"TAPT1-AS1"	"TAPT1-AS1"	0.471756118218345	1
"CYP21A2"	"CYP21A2"	0.473483586544922	3
"COL9A2"	"COL9A2"	0.474962566585816	3
"GBP2"	"GBP2"	0.476444119378486	3
"SYT8"	"SYT8"	0.476444119378486	3
"TEX9"	"TEX9"	0.477928244762631	3
"MZB1"	"MZB1"	0.482783889302084	2
"DLEC1"	"DLEC1"	0.487111755745776	3
"PXDN"	"PXDN"	0.491401109695557	3
"C12orf80"	"C12orf80"	0.491453187030091	2
"MYOZ1"	"MYOZ1"	0.495064007979967	1
"PARD3-AS1"	"PARD3-AS1"	0.497990603139594	2
"FAM209B"	"FAM209B"	0.498976014730528	3
"AC092574.1"	"AC092574.1"	0.500176442661356	2
"CTD-2129N1.1"	"CTD-2129N1.1"	0.500176442661356	2
"MAN1A1"	"MAN1A1"	0.500498704680363	3
"HIST1H3E"	"HIST1H3E"	0.500498704680363	3
"DIRC3"	"DIRC3"	0.500872891740915	1
"ZCCHC12"	"ZCCHC12"	0.502365616934907	3
"MAMDC2-AS1"	"MAMDC2-AS1"	0.505082187449884	3
"RP11-422P24.10"	"RP11-422P24.10"	0.506615151698028	3
"GGT5"	"GGT5"	0.506674552020501	1
"BHMG1"	"BHMG1"	0.512468994809586	1
"CILP"	"CILP"	0.514318483784274	3
"CAPS"	"CAPS"	0.51897127963379	3
"CLCNKA"	"CLCNKA"	0.51897127963379	3
"RP11-612B6.2"	"RP11-612B6.2"	0.519997937754868	2
"RP11-585P4.6"	"RP11-585P4.6"	0.522085969515505	3
"CTD-3199J23.6"	"CTD-3199J23.6"	0.523647161121396	3
"LINC00598"	"LINC00598"	0.52403625186727	1
"ZNF117"	"ZNF117"	0.525210916651212	3
"RP11-613H2.2"	"RP11-613H2.2"	0.528346117879587	3
"ZMAT1"	"ZMAT1"	0.529809078105166	1
"TUBAL3"	"TUBAL3"	0.52991756275799	3
"NRADDP"	"NRADDP"	0.52991756275799	3
"RNVU1-4"	"RNVU1-4"	0.531124085669928	2
"MAP1B"	"MAP1B"	0.53306813893692	3
"TBC1D26"	"TBC1D26"	0.53306813893692	3
"TMEM229B"	"TMEM229B"	0.534647269372556	3
"HCG9"	"HCG9"	0.535574710791153	2
"PRODH"	"PRODH"	0.535574710791153	1
"P2RY6"	"P2RY6"	0.535597038339364	2
"MUC13"	"MUC13"	0.536228960783286	3
"RNU6-118P"	"RNU6-118P"	0.539400024718229	3
"IFIT1"	"IFIT1"	0.541333155903664	1
"GJB2"	"GJB2"	0.54577286394193	3
"CTB-75G16.3"	"CTB-75G16.3"	0.547084419418649	1
"CPEB1"	"CPEB1"	0.551352230539877	2
"LCN2"	"LCN2"	0.553796456316057	3
"AP000240.9"	"AP000240.9"	0.557023782435054	3
"SHANK1"	"SHANK1"	0.561883925066783	3
"RP11-147L13.14"	"RP11-147L13.14"	0.568399844555712	3
"IFIT3"	"IFIT3"	0.570017776935333	2
"KRT87P"	"KRT87P"	0.573313560541657	3
"MIR23B"	"MIR23B"	0.574124138614747	2
"LRG1"	"LRG1"	0.575733222014943	1
"RP11-798G7.6"	"RP11-798G7.6"	0.58144152130053	1
"TNNI2"	"TNNI2"	0.581554040434557	3
"STAG3"	"STAG3"	0.581554040434557	3
"TMEM88"	"TMEM88"	0.583209773629675	3
"ECM1"	"ECM1"	0.586528871942721	3
"BNC2"	"BNC2"	0.587142680750648	1
"PGK1P2"	"PGK1P2"	0.587142680750648	1
"ITGB3"	"ITGB3"	0.587933264589095	2
"PRDM6"	"PRDM6"	0.591526588986012	3
"RP11-350D17.2"	"RP11-350D17.2"	0.598225778811897	3
"MEX3B"	"MEX3B"	0.598225778811897	3
"ACSL5"	"ACSL5"	0.598523603966255	1
"DAPL1"	"DAPL1"	0.606511657053953	2
"HIST1H2BD"	"HIST1H2BD"	0.608350684021652	3
"ADGRB1"	"ADGRB1"	0.608350684021652	3
"RP11-255E6.6"	"RP11-255E6.6"	0.609876039280474	1
"AC005071.3"	"AC005071.3"	0.610047039256802	3
"LST1"	"LST1"	0.611185454175135	2
"LIMD1-AS1"	"LIMD1-AS1"	0.615870786252747	2
"GRHL3"	"GRHL3"	0.618217755359925	2
"IFI27"	"IFI27"	0.621200034272249	1
"RP3-399L15.3"	"RP3-399L15.3"	0.621992391144641	3
"AC010524.4"	"AC010524.4"	0.622920254695685	2
"KRT18P17"	"KRT18P17"	0.625275766940501	2
"RP11-288L9.4"	"RP11-288L9.4"	0.626851381504768	1
"RP11-295H24.3"	"RP11-295H24.3"	0.627634108926522	2
"IL15"	"IL15"	0.628873914004262	3
"LMCD1"	"LMCD1"	0.630600605290195	3
"BASP1"	"BASP1"	0.632359246236659	2
"MMP19"	"MMP19"	0.634061554440867	3
"RARB"	"RARB"	0.637095594929619	2
"RP11-307B6.3"	"RP11-307B6.3"	0.637532586435792	3
"RP5-1198O20.4"	"RP5-1198O20.4"	0.642758023940551	3
"C6orf25"	"C6orf25"	0.649760495539362	3
"NLRP9"	"NLRP9"	0.651371194130072	2
"FAM71F1"	"FAM71F1"	0.651371194130072	2
"SPTSSB"	"SPTSSB"	0.651517396721292	3
"DLGAP1"	"DLGAP1"	0.651517396721292	3
"CTD-2007H13.3"	"CTD-2007H13.3"	0.655001852505882	1
"AC019186.1"	"AC019186.1"	0.658545988545906	2
"WEE2-AS1"	"WEE2-AS1"	0.660339553953782	3
"NECAB1"	"NECAB1"	0.660339553953782	3
"PRELID1P4"	"PRELID1P4"	0.660610735192305	1
"MYH13"	"MYH13"	0.660610735192305	1
"RP11-710F7.3"	"RP11-710F7.3"	0.662111508749448	3
"FMNL1"	"FMNL1"	0.662111508749448	3
"NPC2"	"NPC2"	0.665662933652428	3
"DTX3"	"DTX3"	0.66574512615503	2
"MIR503HG"	"MIR503HG"	0.666212561202027	1
"PHLDB2"	"PHLDB2"	0.671807336456321	1
"KIAA0556"	"KIAA0556"	0.672795815947352	3
"HMGB1P3"	"HMGB1P3"	0.672968367699523	2
"TEKT3"	"TEKT3"	0.674585287211459	3
"TMX4"	"TMX4"	0.677797135259048	3
"PFN1P1"	"PFN1P1"	0.681768143155178	3
"SLC9A9"	"SLC9A9"	0.685374538497724	3
"FAM129C"	"FAM129C"	0.687181474169055	3
"PRKG1-AS1"	"PRKG1-AS1"	0.688549416862079	1
"C1GALT1P1"	"C1GALT1P1"	0.694116048257678	1
"RPL23AP87"	"RPL23AP87"	0.694780332424998	2
"RFPL2"	"RFPL2"	0.698075349504198	3
"P2RX7"	"P2RX7"	0.699675658466929	1
"RP11-538D16.2"	"RP11-538D16.2"	0.699899694964143	3
"RP11-513G19.1"	"RP11-513G19.1"	0.702097609210411	2
"FMN1"	"FMN1"	0.704541805721962	2
"FAM166A"	"FAM166A"	0.705228253396195	1
"CFAP99"	"CFAP99"	0.71077383894935	1
"FLG-AS1"	"FLG-AS1"	0.712739557036876	3
"C21orf62"	"C21orf62"	0.714343880142514	2
"RP11-258F22.1"	"RP11-258F22.1"	0.726652718868692	2
"ESRRB"	"ESRRB"	0.727368598353616	2
"CTC-203F4.2"	"CTC-203F4.2"	0.727562106263427	3
"HCP5B"	"HCP5B"	0.729121899160124	2
"RP4-644L1.2"	"RP4-644L1.2"	0.732886205391369	1
"MIA"	"MIA"	0.733161254768496	3
"IAPP"	"IAPP"	0.736544109178025	2
"SPI1"	"SPI1"	0.736906323726952	3
"FLJ30679"	"FLJ30679"	0.738396832535106	1
"FAM189A1"	"FAM189A1"	0.738782545267143	3
"CASC10"	"CASC10"	0.742542355852287	3
"CD33"	"CD33"	0.74390048567379	1
"TMEM169"	"TMEM169"	0.744425942228007	3
"PGM5-AS1"	"PGM5-AS1"	0.749397170693899	1
"RP11-161M6.6"	"RP11-161M6.6"	0.75145376313249	2
"ETV6"	"ETV6"	0.753880630882415	3
"DOCK9-AS2"	"DOCK9-AS2"	0.75394706119444	2
"KRCC1"	"KRCC1"	0.75577891039128	3
"CTA-363E6.3"	"CTA-363E6.3"	0.756442723689982	2
"RNA5SP283"	"RNA5SP283"	0.758940742041036	2
"CTB-176F20.3"	"CTB-176F20.3"	0.758940742041036	2
"RP11-1008C21.2"	"RP11-1008C21.2"	0.760369659911876	1
"PTCH1"	"PTCH1"	0.761441107676982	3
"AC144831.1"	"AC144831.1"	0.761488407511304	3
"SMIM14"	"SMIM14"	0.765306940346056	3
"NTF3"	"NTF3"	0.767219862928774	3
"HCG23"	"HCG23"	0.768956202699781	2
"RP11-484K9.4"	"RP11-484K9.4"	0.773977845680214	2
"SSTR5-AS1"	"SSTR5-AS1"	0.776776279868565	1
"ANO1-AS2"	"ANO1-AS2"	0.779008672739034	2
"LYZ"	"LYZ"	0.780678434598965	3
"RP11-1060J15.5"	"RP11-1060J15.5"	0.781527509006424	2
"FBXO15"	"FBXO15"	0.782231279654079	1
"STK31"	"STK31"	0.789097606740655	2
"DENND2A"	"DENND2A"	0.790364487493664	3
"HFM1"	"HFM1"	0.793120504143241	1
"RASSF9"	"RASSF9"	0.793120504143241	1
"TBX2"	"TBX2"	0.796205144054363	3
"TBCAP3"	"TBCAP3"	0.798554740577595	1
"TDRD6"	"TDRD6"	0.800110983203728	3
"FCMR"	"FCMR"	0.801759223868874	2
"TMC5"	"TMC5"	0.802067518547379	3
"SCN2A"	"SCN2A"	0.80398206762146	1
"P3H2"	"P3H2"	0.806839348954978	2
"LGR4"	"LGR4"	0.809402491133973	1
"GATS"	"GATS"	0.811886289952488	3
"MTCO2P12"	"MTCO2P12"	0.811928217487345	2
"MTMR10"	"MTMR10"	0.813857252027954	3
"RP11-115D19.3"	"RP11-115D19.3"	0.81481601697179	1
"FAHD2A"	"FAHD2A"	0.815830612952463	3
"TSLP"	"TSLP"	0.820222650989078	1
"CTB-175E5.7"	"CTB-175E5.7"	0.821765072566273	3
"MT-TD"	"MT-TD"	0.82213191564136	2
"S1PR4"	"S1PR4"	0.824688199756049	2
"BEAN1"	"BEAN1"	0.827721062993984	3
"CYP24A1"	"CYP24A1"	0.836401260622181	1
"KRT9"	"KRT9"	0.837695438030205	3
"RAB15"	"RAB15"	0.839697456520539	3
"EXOC5P1"	"EXOC5P1"	0.845214344958058	2
"RP4-794I6.4"	"RP4-794I6.4"	0.845717768224266	3
"PIK3R3"	"PIK3R3"	0.851759427951661	3
"CTD-2376I4.2"	"CTD-2376I4.2"	0.852518054382009	1
"GPBAR1"	"GPBAR1"	0.855527131969215	2
"RN7SL403P"	"RN7SL403P"	0.855799037828969	3
"CTD-2104P17.2"	"CTD-2104P17.2"	0.857876609363555	1
"CTSO"	"CTSO"	0.859848100611666	3
"LY6G6C"	"LY6G6C"	0.861876172392263	3
"RN7SL468P"	"RN7SL468P"	0.86322831926845	1
"LINC01170"	"LINC01170"	0.863283036122542	3
"HDAC9"	"HDAC9"	0.863906602043965	3
"HNRNPA1P30"	"HNRNPA1P30"	0.865872353147296	3
"RP11-477H21.2"	"RP11-477H21.2"	0.868573189928494	1
"MIR27B"	"MIR27B"	0.871056961101254	2
"BMS1P10"	"BMS1P10"	0.873652235537883	2
"RP11-115D19.2"	"RP11-115D19.2"	0.873911227173005	1
"TOX"	"TOX"	0.876138593891145	3
"GAS6-AS2"	"GAS6-AS2"	0.882286273547389	3
"CTC-523E23.4"	"CTC-523E23.4"	0.884052944283285	2
"NFIA"	"NFIA"	0.884566824720257	1
"RP11-401P9.6"	"RP11-401P9.6"	0.884566824720257	1
"RP11-366L5.1"	"RP11-366L5.1"	0.889884396669203	1
"PCDHB13"	"PCDHB13"	0.894484636505037	2
"LL21NC02-1C16.1"	"LL21NC02-1C16.1"	0.894644749189924	3
"AC009299.4"	"AC009299.4"	0.895195158495024	1
"RP3-355L5.5"	"RP3-355L5.5"	0.896712654825842	3
"PALM3"	"PALM3"	0.898782886708427	3
"EBF1"	"EBF1"	0.899711937612178	2
"ANKRD29"	"ANKRD29"	0.900499116014607	1
"KB-1991G8.1"	"KB-1991G8.1"	0.902328423320289	2
"NCKAP5"	"NCKAP5"	0.905796275042356	1
"MMP23A"	"MMP23A"	0.905796275042356	1
"RNU4ATAC18P"	"RNU4ATAC18P"	0.910189123248087	2
"UOX"	"UOX"	0.911086641390191	1
"ADAMTS7"	"ADAMTS7"	0.915428253799575	3
"LINC01252"	"LINC01252"	0.916370220867542	2
"TMEM213"	"TMEM213"	0.920695986076744	2
"CD24"	"CD24"	0.925906702500325	3
"AC092614.2"	"AC092614.2"	0.926917042436102	1
"IFI6"	"IFI6"	0.93218029613375	1
"ESR1"	"ESR1"	0.937436786173794	1
"RP11-483F11.7"	"RP11-483F11.7"	0.94268651835324	1
"KDR"	"KDR"	0.944442248611974	2
"AC069257.6"	"AC069257.6"	0.947929498466609	1
"LGMN"	"LGMN"	0.953418961527821	3
"ANK1"	"ANK1"	0.955041986663934	2
"RP11-333I13.1"	"RP11-333I13.1"	0.957696235530508	2
"PLK5"	"PLK5"	0.958395225660773	1
"RP1-187B23.1"	"RP1-187B23.1"	0.960352194134304	2
"TMEM154"	"TMEM154"	0.961961720040349	3
"MT-TI"	"MT-TI"	0.963009854486265	2
"RGS2"	"RGS2"	0.963617984318184	1
"MCF2"	"MCF2"	0.964103072615115	3
"RP11-373D23.3"	"RP11-373D23.3"	0.96566920860479	2
"LGALS9B"	"LGALS9B"	0.96566920860479	2
"U52111.14"	"U52111.14"	0.970992966252402	2
"ZNF608"	"ZNF608"	0.972691069945732	3
"SULT1C2"	"SULT1C2"	0.974043320676561	1
"MAGI2"	"MAGI2"	0.974843705150579	3
"SLITRK6"	"SLITRK6"	0.979245909939231	1
"FOXN4"	"FOXN4"	0.989630959517152	1
"DOCK4"	"DOCK4"	0.989975026799474	3
"TPO"	"TPO"	0.99235415632968	2
"B3GALT1"	"B3GALT1"	0.994813431379194	1
"PRKD1"	"PRKD1"	0.995031617227099	2
"ITIH4"	"ITIH4"	0.997710676693429	2
"CTC-281M20.1"	"CTC-281M20.1"	0.998670701922587	3
"TMEM150B"	"TMEM150B"	0.999989208983676	1
"HNRNPH1P1"	"HNRNPH1P1"	1	1
"RP4-800J21.3"	"RP4-800J21.3"	1	1
"ETV7"	"ETV7"	1	1
"RP11-324O2.3"	"RP11-324O2.3"	1	1
"CYP4X1"	"CYP4X1"	1	1
"ILDR2"	"ILDR2"	1	1
"DHX58"	"DHX58"	1	2
"STPG2-AS1"	"STPG2-AS1"	1	1
"RP11-496B10.3"	"RP11-496B10.3"	1	1
"SH3BGRL2"	"SH3BGRL2"	1	1
"CAPN13"	"CAPN13"	1	1
"CR2"	"CR2"	1	1
"RP11-732A19.1"	"RP11-732A19.1"	1	1
"EXOC3L2"	"EXOC3L2"	1	1
"LRP1B"	"LRP1B"	1	1
"RP11-499E14.1"	"RP11-499E14.1"	1	1
"RP11-131L23.1"	"RP11-131L23.1"	1	2
"RP11-463O9.1"	"RP11-463O9.1"	1	1
"RP11-329B9.3"	"RP11-329B9.3"	1	1
"MGAM"	"MGAM"	1	1
"RP11-550H2.2"	"RP11-550H2.2"	1	1
"PLEKHG4"	"PLEKHG4"	1	1
"TCERG1L-AS1"	"TCERG1L-AS1"	1	1
"MIR4768"	"MIR4768"	1	2
"CACNB4"	"CACNB4"	1	2
"HAS3"	"HAS3"	1	1
"RP11-500G22.4"	"RP11-500G22.4"	1	1
"RP3-325F22.5"	"RP3-325F22.5"	1	1
"RP11-394O4.3"	"RP11-394O4.3"	1	1
"BAAT"	"BAAT"	1	1
"RINL"	"RINL"	1	1
"FOXD4L4"	"FOXD4L4"	1	1
"RP5-935K16.2"	"RP5-935K16.2"	1	1
"FMNL2"	"FMNL2"	1	1
"IGSF11"	"IGSF11"	1	1
"EFCC1"	"EFCC1"	1	1
"RP11-462G12.1"	"RP11-462G12.1"	1	1
"RP11-259N19.1"	"RP11-259N19.1"	1	1
"DLG5-AS1"	"DLG5-AS1"	1	1
"SCML2"	"SCML2"	1	1
"GUSBP2"	"GUSBP2"	1	1
"PATL2"	"PATL2"	1	1
"LA16c-325D7.2"	"LA16c-325D7.2"	1	1
"CCR10"	"CCR10"	1	1
"RP11-550H2.1"	"RP11-550H2.1"	1	1
"KLRG1"	"KLRG1"	1	1
"LINC00311"	"LINC00311"	1	1
"MIR3189"	"MIR3189"	1	1
"XXbac-BPG294E21.9"	"XXbac-BPG294E21.9"	1	1
"LINC00896"	"LINC00896"	1	1
"LINC00898"	"LINC00898"	1	1
"RP11-314A20.2"	"RP11-314A20.2"	1	1
"FOXD4L3"	"FOXD4L3"	1	1
"RP11-533E19.5"	"RP11-533E19.5"	1	1
"ACTA2"	"ACTA2"	1	1
"KRTAP5-10"	"KRTAP5-10"	1	1
"LAMP3"	"LAMP3"	1	2
"AP000442.4"	"AP000442.4"	1	1
"RP11-323I15.2"	"RP11-323I15.2"	1	1
"RNU6-1136P"	"RNU6-1136P"	1	1
"SLC15A3"	"SLC15A3"	1	1
"CTD-2378E12.1"	"CTD-2378E12.1"	1	1
"RP11-1100L3.8"	"RP11-1100L3.8"	1	1
"RP11-1072C15.6"	"RP11-1072C15.6"	1	1
"MAML3"	"MAML3"	1	1
"IGF2BP3"	"IGF2BP3"	1	1
"RP11-94C24.8"	"RP11-94C24.8"	1	1
"AC009950.2"	"AC009950.2"	1	1
"RUFY4"	"RUFY4"	1	1
"TMPRSS13"	"TMPRSS13"	1	2
"AC004221.2"	"AC004221.2"	1	1
"CTA-246H3.8"	"CTA-246H3.8"	1	1
"KCTD12"	"KCTD12"	1	1
"HMGA1P4"	"HMGA1P4"	1	1
"ANKRD31"	"ANKRD31"	1	1
"C5"	"C5"	1	2
"RP11-638I2.4"	"RP11-638I2.4"	1	1
"TRIM34"	"TRIM34"	1	1
"ZG16B"	"ZG16B"	1	1
"FOXCUT"	"FOXCUT"	1	1
"CTD-2014B16.3"	"CTD-2014B16.3"	1	1
"BDNF"	"BDNF"	1	2
"RP11-430K21.2"	"RP11-430K21.2"	1	2
