"Name"	"Score"	"freq_up"
"AC069513.4"	"AC069513.4"	0.130497146071061	1
"NPIPB15"	"NPIPB15"	0.130499733069195	3
"RP11-667F9.1"	"RP11-667F9.1"	0.130722608809578	2
"AC004449.6"	"AC004449.6"	0.131974697150784	2
"AP006285.2"	"AP006285.2"	0.132333431971353	1
"CUBN"	"CUBN"	0.132333431971353	1
"LA16c-358B7.4"	"LA16c-358B7.4"	0.132333431971353	1
"DCDC1"	"DCDC1"	0.132812393828516	2
"BZRAP1-AS1"	"BZRAP1-AS1"	0.13365246427846	2
"CTD-2132N18.4"	"CTD-2132N18.4"	0.133803368898574	3
"RP4-539M6.22"	"RP4-539M6.22"	0.134073388831941	2
"PCDHB14"	"PCDHB14"	0.134073388831941	2
"ASS1P10"	"ASS1P10"	0.135339715793277	2
"AC007193.6"	"AC007193.6"	0.13576300809926	2
"LUM"	"LUM"	0.137837588947771	2
"VCAN"	"VCAN"	0.137837588947771	2
"CTD-2619J13.13"	"CTD-2619J13.13"	0.137837588947771	1
"CIART"	"CIART"	0.137888329471427	3
"CTD-2017F17.2"	"CTD-2017F17.2"	0.138132206892238	3
"RP11-1348G14.1"	"RP11-1348G14.1"	0.138375397341543	3
"LINC01311"	"LINC01311"	0.139670741589138	1
"PLEKHS1"	"PLEKHS1"	0.140028386591421	2
"CTD-2369P2.12"	"CTD-2369P2.12"	0.140458162626448	2
"RP11-452K12.7"	"RP11-452K12.7"	0.140458162626448	2
"FLJ38576"	"FLJ38576"	0.140888526084818	2
"CTD-2540F13.2"	"CTD-2540F13.2"	0.141069356716542	3
"BZRAP1"	"BZRAP1"	0.141503111333809	2
"RP11-79P5.9"	"RP11-79P5.9"	0.141503111333809	2
"RASSF6"	"RASSF6"	0.141751013933874	2
"RP11-390F4.2"	"RP11-390F4.2"	0.141751013933874	2
"RP11-327J17.9"	"RP11-327J17.9"	0.142183137655703	2
"CTD-2062F14.3"	"CTD-2062F14.3"	0.143483023997258	2
"AC068499.10"	"AC068499.10"	0.143917490055037	2
"RP11-396C23.4"	"RP11-396C23.4"	0.144352540860733	2
"AC006116.17"	"AC006116.17"	0.144352540860733	2
"LINC00868"	"LINC00868"	0.144788176079917	2
"RP11-127B20.3"	"RP11-127B20.3"	0.144798966967026	3
"RP11-1275H24.3"	"RP11-1275H24.3"	0.145165502801921	1
"PCP2"	"PCP2"	0.145224395378161	3
"RP11-16E12.1"	"RP11-16E12.1"	0.145661198421037	2
"KB-1836B5.4"	"KB-1836B5.4"	0.146098584874116	3
"AP000662.4"	"AP000662.4"	0.146975106673171	3
"RN7SL832P"	"RN7SL832P"	0.146975106673171	3
"MIR200A"	"MIR200A"	0.14741424135029	2
"CTD-2325M2.1"	"CTD-2325M2.1"	0.14741424135029	2
"PLEKHG4B"	"PLEKHG4B"	0.148824764689818	1
"AC068831.16"	"AC068831.16"	0.148824764689818	1
"MEFV"	"MEFV"	0.15050446339186	2
"MT-TR"	"MT-TR"	0.150644459266752	3
"IAPP"	"IAPP"	0.151837546927763	2
"RP11-498C9.4"	"RP11-498C9.4"	0.152480898335215	1
"HIPK1-AS1"	"HIPK1-AS1"	0.153175839017528	2
"RP4-740C4.7"	"RP4-740C4.7"	0.153623092276531	3
"RP11-1055B8.9"	"RP11-1055B8.9"	0.154307792485011	1
"MT-ND6"	"MT-ND6"	0.154519330631589	3
"RP11-1277A3.3"	"RP11-1277A3.3"	0.154968315058788	2
"AC093732.1"	"AC093732.1"	0.155868012740384	2
"RP11-267A15.3"	"RP11-267A15.3"	0.156133905075824	2
"RP11-387H17.4"	"RP11-387H17.4"	0.156318725325924	2
"RP11-375N15.2"	"RP11-375N15.2"	0.157221876314346	2
"SHC4"	"SHC4"	0.158127326163037	3
"RN7SL521P"	"RN7SL521P"	0.15978378624936	1
"RP11-1055B8.3"	"RP11-1055B8.3"	0.159945111739516	2
"RP11-5O17.1"	"RP11-5O17.1"	0.160857442116452	2
"RP11-103B5.4"	"RP11-103B5.4"	0.160857442116452	2
"CHI3L1"	"CHI3L1"	0.16177206065195	2
"KLK5"	"KLK5"	0.163430543193535	1
"RNU5B-2P"	"RNU5B-2P"	0.16443575554601	3
"RP1-20C7.6"	"RP1-20C7.6"	0.164982355948825	3
"RP11-1109F11.5"	"RP11-1109F11.5"	0.164991206148396	2
"AP000695.6"	"AP000695.6"	0.165252750497648	2
"RP13-16H11.8"	"RP13-16H11.8"	0.165252750497648	1
"RP11-850A17.1"	"RP11-850A17.1"	0.165916088289019	2
"RP3-329A5.8"	"RP3-329A5.8"	0.165916088289019	2
"C4orf47"	"C4orf47"	0.166379382067938	3
"RPSAP9"	"RPSAP9"	0.166629422278082	3
"RP11-274A11.4"	"RP11-274A11.4"	0.166843243873357	2
"CTD-2047H16.5"	"CTD-2047H16.5"	0.167074177246063	1
"RP11-346C20.4"	"RP11-346C20.4"	0.167074177246063	1
"RP11-380J14.1"	"RP11-380J14.1"	0.168238234104337	2
"NEBL-AS1"	"NEBL-AS1"	0.168238234104337	2
"RP11-464F9.22"	"RP11-464F9.22"	0.168564811161644	3
"SNRPCP3"	"SNRPCP3"	0.168894823605994	1
"RP11-305L7.1"	"RP11-305L7.1"	0.169171061592974	3
"HSD17B3"	"HSD17B3"	0.169171061592974	2
"ARF4P2"	"ARF4P2"	0.17057454713934	2
"LINC01564"	"LINC01564"	0.170714689744656	1
"DBH"	"DBH"	0.170714689744656	2
"RP5-919F19.5"	"RP5-919F19.5"	0.172533775829263	1
"TMEM91"	"TMEM91"	0.174342011470652	2
"SERTAD4"	"SERTAD4"	0.174352082027029	1
"PDIA2"	"PDIA2"	0.174352082027029	2
"OR51J1"	"OR51J1"	0.175029362887503	3
"IGFL4"	"IGFL4"	0.175289507654238	2
"RASSF8-AS1"	"RASSF8-AS1"	0.176169608505168	1
"RP11-396B14.2"	"RP11-396B14.2"	0.176239250527275	2
"RP1-137D17.2"	"RP1-137D17.2"	0.177191237414336	2
"RP11-321F8.4"	"RP11-321F8.4"	0.177191237414336	3
"PCDHB13"	"PCDHB13"	0.177668071527054	2
"MIR6768"	"MIR6768"	0.177890822163376	3
"RP11-789C1.2"	"RP11-789C1.2"	0.177986355430895	1
"RP11-399K21.14"	"RP11-399K21.14"	0.177986355430895	2
"RP11-285F16.1"	"RP11-285F16.1"	0.179101932528822	2
"LPAR6"	"LPAR6"	0.179802322971422	1
"RP11-94H18.1"	"RP11-94H18.1"	0.181617511293966	1
"RP4-635E18.8"	"RP4-635E18.8"	0.181949013226313	3
"CCER2"	"CCER2"	0.182533744477259	3
"OR2A9P"	"OR2A9P"	0.182950133207311	3
"CTD-2517O10.6"	"CTD-2517O10.6"	0.183119727158976	3
"EYA4"	"EYA4"	0.183431920565739	1
"RP11-16E12.2"	"RP11-16E12.2"	0.183917753280595	2
"C10orf95"	"C10orf95"	0.18440239696343	2
"RPL12P41"	"RPL12P41"	0.185245550953956	1
"MT-TC"	"MT-TC"	0.185373349949345	2
"GLS2"	"GLS2"	0.185859658583569	2
"RP11-1038A11.1"	"RP11-1038A11.1"	0.185859658583569	2
"DNAJC9-AS1"	"DNAJC9-AS1"	0.186346521532732	3
"MME"	"MME"	0.187058402625831	1
"CTD-3131K8.3"	"CTD-3131K8.3"	0.187058402625831	3
"RP1-111B22.3"	"RP1-111B22.3"	0.187321909038164	2
"MT-TE"	"MT-TE"	0.18878913929765	2
"CREB5"	"CREB5"	0.188870475748578	1
"RP11-284F21.11"	"RP11-284F21.11"	0.188870475748578	1
"MIR4489"	"MIR4489"	0.189048676965509	3
"SCGB1B2P"	"SCGB1B2P"	0.190261340332463	2
"PARD3-AS1"	"PARD3-AS1"	0.191738503113038	2
"KRT17"	"KRT17"	0.192492287015546	1
"RP11-452L6.6"	"RP11-452L6.6"	0.192492287015546	2
"FAM229A"	"FAM229A"	0.192666736225422	3
"RP13-1032I1.7"	"RP13-1032I1.7"	0.194302025494195	1
"HGFAC"	"HGFAC"	0.195701792615683	2
"AC006277.3"	"AC006277.3"	0.196110986092572	1
"TSSC2"	"TSSC2"	0.19725384911348	3
"ANKRD65"	"ANKRD65"	0.197919168977893	1
"RP11-392O17.1"	"RP11-392O17.1"	0.197919168977893	1
"RP1-118J21.25"	"RP1-118J21.25"	0.197919168977893	1
"GRAP2"	"GRAP2"	0.199726574317371	2
"RP11-277B15.3"	"RP11-277B15.3"	0.199726574317371	2
"TNFRSF1B"	"TNFRSF1B"	0.200705170801874	2
"THSD7A"	"THSD7A"	0.201533202278221	1
"RP11-48B3.5"	"RP11-48B3.5"	0.202216812974974	3
"CTHRC1"	"CTHRC1"	0.203339053027655	2
"RP13-941N14.1"	"RP13-941N14.1"	0.203733344657319	2
"RP11-585P4.6"	"RP11-585P4.6"	0.204239940215045	3
"RP11-395N3.2"	"RP11-395N3.2"	0.204427916437327	3
"RP11-710M11.1"	"RP11-710M11.1"	0.20514412673289	2
"CTC-203F4.2"	"CTC-203F4.2"	0.206271738512585	2
"MT-TY"	"MT-TY"	0.206781040431486	2
"RP11-40F6.1"	"RP11-40F6.1"	0.206948423561138	2
"RP11-96B2.1"	"RP11-96B2.1"	0.206948423561138	2
"GLUD1P7"	"GLUD1P7"	0.207290882619338	3
"A1BG-AS1"	"A1BG-AS1"	0.207801264741712	2
"RNU1-67P"	"RNU1-67P"	0.208312186464179	2
"SLC12A5"	"SLC12A5"	0.208751943679615	1
"RP11-299G20.2"	"RP11-299G20.2"	0.208751943679615	2
"C5AR1"	"C5AR1"	0.210361262666416	2
"TRIM29"	"TRIM29"	0.210554687255533	2
"AC144831.1"	"AC144831.1"	0.210554687255533	1
"RP5-837J1.4"	"RP5-837J1.4"	0.210554687255533	1
"RP11-500G10.5"	"RP11-500G10.5"	0.212356654456108	2
"LIMD1-AS1"	"LIMD1-AS1"	0.212934708789918	2
"CYCSP34"	"CYCSP34"	0.213967843370989	3
"KB-1980E6.3"	"KB-1980E6.3"	0.213967843370989	2
"ABCA4"	"ABCA4"	0.214157845448553	2
"RP11-634H22.1"	"RP11-634H22.1"	0.214157845448553	1
"LINC01411"	"LINC01411"	0.214485214209169	2
"RP11-206P5.1"	"RP11-206P5.1"	0.215958260400083	1
"RAB41"	"RAB41"	0.216330309313694	3
"RP11-188P20.3"	"RP11-188P20.3"	0.217080090499383	3
"CTC-273B12.10"	"CTC-273B12.10"	0.217757899477912	1
"HAPLN1"	"HAPLN1"	0.218121778419154	2
"LL09NC01-251B2.3"	"LL09NC01-251B2.3"	0.219556762849254	2
"RP11-17E13.2"	"RP11-17E13.2"	0.221259621353409	2
"CTD-2104P17.2"	"CTD-2104P17.2"	0.221354850681322	1
"MT-TN"	"MT-TN"	0.222309819805053	2
"CMTM2"	"CMTM2"	0.222617951858565	3
"C4BPB"	"C4BPB"	0.223152163141332	1
"RP11-334C17.3"	"RP11-334C17.3"	0.223152163141332	1
"RP11-373D23.3"	"RP11-373D23.3"	0.223889093417203	2
"RP11-78C3.1"	"RP11-78C3.1"	0.224416576866122	2
"ADAM28"	"ADAM28"	0.224948700396498	1
"RP5-1116H23.5"	"RP5-1116H23.5"	0.225473130124694	2
"C3orf14"	"C3orf14"	0.226531796301388	2
"IL3RA"	"IL3RA"	0.226531796301388	2
"ADAMTS4"	"ADAMTS4"	0.226531796301388	2
"WFDC2"	"WFDC2"	0.22665119451313	3
"AGGF1P2"	"AGGF1P2"	0.226744462614033	2
"DDX11L2"	"DDX11L2"	0.22706192089796	3
"CILP"	"CILP"	0.22706192089796	2
"BMS1P10"	"BMS1P10"	0.227592572720778	2
"RP5-943J3.2"	"RP5-943J3.2"	0.227592572720778	2
"LINC01424"	"LINC01424"	0.228539449961152	1
"RP11-455O6.9"	"RP11-455O6.9"	0.228655456707437	2
"RP11-284F21.9"	"RP11-284F21.9"	0.230253728523561	3
"DSG3"	"DSG3"	0.230333662605068	1
"GSAP"	"GSAP"	0.230333662605068	1
"HRAT92"	"HRAT92"	0.230333662605068	1
"SLC16A2"	"SLC16A2"	0.230787536680858	2
"IGSF22"	"IGSF22"	0.231856727316766	3
"LINC00886"	"LINC00886"	0.232127100712997	1
"IL4"	"IL4"	0.232127100712997	1
"RP11-462D18.4"	"RP11-462D18.4"	0.232127100712997	1
"RP11-227G15.10"	"RP11-227G15.10"	0.234001396509845	2
"RP11-443B7.1"	"RP11-443B7.1"	0.235076869716164	2
"RNU6-1136P"	"RNU6-1136P"	0.235615389801268	2
"ATP5A1P7"	"ATP5A1P7"	0.235615389801268	2
"IQGAP2"	"IQGAP2"	0.235711653989748	1
"RP11-666A8.12"	"RP11-666A8.12"	0.235711653989748	2
"OLAH"	"OLAH"	0.237502769492998	2
"RP11-477I4.4"	"RP11-477I4.4"	0.237502769492998	1
"RP11-276H19.2"	"RP11-276H19.2"	0.238692453509787	3
"GATA6-AS1"	"GATA6-AS1"	0.239293111129116	2
"RP5-1147A1.2"	"RP5-1147A1.2"	0.239942309904258	2
"LL09NC01-139C3.1"	"LL09NC01-139C3.1"	0.241029238618232	2
"THSD1"	"THSD1"	0.241082679065318	1
"MAMDC2-AS1"	"MAMDC2-AS1"	0.241503327102316	3
"ATP5A1P10"	"ATP5A1P10"	0.241573480939097	2
"ADRB3"	"ADRB3"	0.242871473468816	1
"C1orf145"	"C1orf145"	0.243625902845849	3
"RP5-991G20.6"	"RP5-991G20.6"	0.244302458805072	2
"RP11-425A23.1"	"RP11-425A23.1"	0.244659494506826	1
"FAM21FP"	"FAM21FP"	0.245397667964236	2
"LGSN"	"LGSN"	0.246446742346561	2
"RP3-441A12.1"	"RP3-441A12.1"	0.246446742346561	1
"RP11-612B6.2"	"RP11-612B6.2"	0.246494940546132	2
"ITPR1-AS1"	"ITPR1-AS1"	0.248233217155236	1
"SPTSSB"	"SPTSSB"	0.249799112073941	2
"CTB-176F20.3"	"CTB-176F20.3"	0.249799112073941	2
"ADGRF3"	"ADGRF3"	0.250018919100064	1
"MAATS1"	"MAATS1"	0.25180384834826	2
"RP11-309M23.1"	"RP11-309M23.1"	0.252566703869755	2
"RP11-120M18.2"	"RP11-120M18.2"	0.252566703869755	2
"CTC-559E9.1"	"CTC-559E9.1"	0.253121758090975	2
"CDH11"	"CDH11"	0.254790891812238	3
"RP11-425D17.1"	"RP11-425D17.1"	0.255371389423612	1
"SOCS1"	"SOCS1"	0.257154001585197	1
"ZNF404"	"ZNF404"	0.257580566021464	2
"AC074212.5"	"AC074212.5"	0.257726523889352	3
"FCGR2A"	"FCGR2A"	0.260716909992253	1
"RP11-336K24.12"	"RP11-336K24.12"	0.264276731625921	1
"RP11-166P13.3"	"RP11-166P13.3"	0.265915593843251	3
"RP4-568B10.1"	"RP4-568B10.1"	0.267833467823913	2
"OSGEPL1-AS1"	"OSGEPL1-AS1"	0.268300350130176	2
"NPM1P37"	"NPM1P37"	0.268557120264346	3
"TPH1"	"TPH1"	0.269439333280935	2
"KRTAP3-1"	"KRTAP3-1"	0.269439333280935	2
"IL37"	"IL37"	0.269610679302566	1
"RP11-1E4.1"	"RP11-1E4.1"	0.270009577236426	2
"CCDC73"	"CCDC73"	0.27115156823549	2
"TNFRSF9"	"TNFRSF9"	0.271387119923942	2
"AC011294.3"	"AC011294.3"	0.271387119923942	1
"RP11-16N11.2"	"RP11-16N11.2"	0.271387119923942	1
"NTS"	"NTS"	0.273441553221953	2
"RP11-390F4.6"	"RP11-390F4.6"	0.274015298140307	2
"NLRP9"	"NLRP9"	0.274937689263723	1
"SMARCE1P6"	"SMARCE1P6"	0.274937689263723	2
"CTD-2270P14.5"	"CTD-2270P14.5"	0.274937689263723	1
"MBL1P"	"MBL1P"	0.275164284042102	3
"RP11-283G6.4"	"RP11-283G6.4"	0.276711818316556	1
"CAPN10-AS1"	"CAPN10-AS1"	0.276711818316556	1
"CTD-2023N9.1"	"CTD-2023N9.1"	0.278485177180968	1
"CTB-58E17.1"	"CTB-58E17.1"	0.278485177180968	2
"RN7SL825P"	"RN7SL825P"	0.278623186189344	2
"LINC00239"	"LINC00239"	0.27978012613429	2
"FIGNL2"	"FIGNL2"	0.27978012613429	2
"ARHGAP9"	"ARHGAP9"	0.280257766024175	1
"KRTAP4-7"	"KRTAP4-7"	0.280257766024175	1
"CTD-2201E18.5"	"CTD-2201E18.5"	0.280939047901456	2
"ABCA1"	"ABCA1"	0.282029585013391	1
"MYOZ1"	"MYOZ1"	0.282029585013391	1
"PTPN22"	"PTPN22"	0.283800634315829	1
"RP11-214K3.19"	"RP11-214K3.19"	0.285570914098704	1
"RP11-118K6.3"	"RP11-118K6.3"	0.286763290430679	2
"RP11-7F17.5"	"RP11-7F17.5"	0.28734042452923	1
"CPEB1"	"CPEB1"	0.287934046947216	2
"SHH"	"SHH"	0.289106766557988	2
"SULT1C2"	"SULT1C2"	0.289109165774621	1
"LINC01011"	"LINC01011"	0.289109165774621	2
"C9orf173"	"C9orf173"	0.289127098016195	3
"BUD13P1"	"BUD13P1"	0.289693861687642	2
"CTD-2006H14.2"	"CTD-2006H14.2"	0.292636677201451	2
"STMND1"	"STMND1"	0.292644341378856	1
"RP11-214K3.22"	"RP11-214K3.22"	0.292644341378856	1
"RP11-245D16.4"	"RP11-245D16.4"	0.293226705936323	2
"SERPINI2"	"SERPINI2"	0.293817222434899	2
"RP11-55K13.1"	"RP11-55K13.1"	0.294410776072127	1
"RP5-890E16.2"	"RP5-890E16.2"	0.297941340077051	1
"MIR429"	"MIR429"	0.297964467216663	2
"AC090616.2"	"AC090616.2"	0.299153765108089	2
"ITGA10"	"ITGA10"	0.29970546972313	2
"CTB-113I20.2"	"CTB-113I20.2"	0.29970546972313	1
"AC024560.2"	"AC024560.2"	0.300345000677198	3
"CTC-490E21.14"	"CTC-490E21.14"	0.301538171248563	2
"IL10RB-AS1"	"IL10RB-AS1"	0.303331549382347	3
"CYP2C8"	"CYP2C8"	0.304993251242412	1
"NAMA"	"NAMA"	0.304993251242412	1
"VNN1"	"VNN1"	0.306330150048059	2
"TOLLIP-AS1"	"TOLLIP-AS1"	0.306754309833234	2
"TP53AIP1"	"TP53AIP1"	0.306981247344901	3
"BX255923.3"	"BX255923.3"	0.308514601078276	2
"RP11-214K3.21"	"RP11-214K3.21"	0.308514601078276	1
"AC006946.17"	"AC006946.17"	0.308737679900256	2
"RP11-268J15.5"	"RP11-268J15.5"	0.309887723264397	3
"SAMD9L"	"SAMD9L"	0.310274125144754	1
"SMIM11A"	"SMIM11A"	0.312032882199881	2
"NANOS1"	"NANOS1"	0.312032882199881	2
"RP11-365P13.5"	"RP11-365P13.5"	0.313790872410872	1
"RP11-27I1.6"	"RP11-27I1.6"	0.314912832491312	3
"RP11-434D9.1"	"RP11-434D9.1"	0.31554809594494	2
"PACERR"	"PACERR"	0.31554809594494	1
"CTB-129P6.11"	"CTB-129P6.11"	0.319060243651165	1
"KHDC1L"	"KHDC1L"	0.319141686394561	3
"MYBPHL"	"MYBPHL"	0.320815168157751	1
"AC073283.4"	"AC073283.4"	0.320815168157751	1
"DTX2P1-UPK3BP1-PMS2P11"	"DTX2P1-UPK3BP1-PMS2P11"	0.320843771811917	3
"ALPK2"	"ALPK2"	0.322569326656271	1
"NEK5"	"NEK5"	0.322569326656271	1
"RP11-141B14.1"	"RP11-141B14.1"	0.322569326656271	1
"COL16A1"	"COL16A1"	0.323343076932737	2
"AC144831.3"	"AC144831.3"	0.324322719313939	1
"COX6CP2"	"COX6CP2"	0.324322719313939	1
"CTA-223H9.9"	"CTA-223H9.9"	0.325187923584889	2
"CDK2AP2P2"	"CDK2AP2P2"	0.32607534629797	1
"TMLHE-AS1"	"TMLHE-AS1"	0.327037000588069	2
"C9orf163"	"C9orf163"	0.327827207775578	1
"CTD-2134A5.4"	"CTD-2134A5.4"	0.328890298912712	2
"KB-208E9.1"	"KB-208E9.1"	0.330128171848687	2
"AC005306.3"	"AC005306.3"	0.330747809529253	2
"PODNL1"	"PODNL1"	0.333078200842003	1
"CTD-2378E12.1"	"CTD-2378E12.1"	0.333231027198716	2
"RP11-80I15.1"	"RP11-80I15.1"	0.333802712010753	3
"RP11-128A17.2"	"RP11-128A17.2"	0.33385299668074	2
"RP11-1000B6.5"	"RP11-1000B6.5"	0.334827001966058	1
"RP11-324I22.4"	"RP11-324I22.4"	0.335721695931138	2
"RP3-388M5.9"	"RP3-388M5.9"	0.336575038419762	1
"SPACA6P-AS"	"SPACA6P-AS"	0.338322310370327	1
"HMGB1P3"	"HMGB1P3"	0.340068817984968	2
"RP11-488L18.6"	"RP11-488L18.6"	0.340068817984968	1
"RP3-324O17.8"	"RP3-324O17.8"	0.340068817984968	1
"RNF2P1"	"RNF2P1"	0.340098230955667	2
"RASSF4"	"RASSF4"	0.341298665087179	3
"RP4-683M8.2"	"RP4-683M8.2"	0.341814561430899	1
"CPB2"	"CPB2"	0.342609279749878	2
"RP11-108P20.2"	"RP11-108P20.2"	0.343238194472027	2
"ENPP3"	"ENPP3"	0.343238194472027	2
"MT-TM"	"MT-TM"	0.343559540875334	1
"CAHM"	"CAHM"	0.343559540875334	1
"RP11-54O7.3"	"RP11-54O7.3"	0.34512769934425	2
"CTD-2547G23.4"	"CTD-2547G23.4"	0.345303756485487	1
"NR5A1"	"NR5A1"	0.345758453422156	2
"ECM1"	"ECM1"	0.346208292174367	3
"RPL37P1"	"RPL37P1"	0.346389666502931	2
"RP11-498P14.5"	"RP11-498P14.5"	0.347047208428573	2
"LMOD3"	"LMOD3"	0.347653468335372	2
"EPS8L3"	"EPS8L3"	0.348789896871805	1
"SYTL5"	"SYTL5"	0.348789896871805	1
"HEXA-AS1"	"HEXA-AS1"	0.348789896871805	1
"RP11-712B9.5"	"RP11-712B9.5"	0.351455855120994	2
"RNF183"	"RNF183"	0.352091184178311	2
"IGFL1"	"IGFL1"	0.352272983927566	1
"AP001462.6"	"AP001462.6"	0.352272983927566	1
"RP11-806H10.4"	"RP11-806H10.4"	0.353999903964059	2
"AC005324.6"	"AC005324.6"	0.354013382874523	1
"AC016831.6"	"AC016831.6"	0.354013382874523	1
"KRT5"	"KRT5"	0.355753018990484	1
"RP11-533E19.7"	"RP11-533E19.7"	0.355753018990484	1
"MIR5697"	"MIR5697"	0.35591271564751	2
"RP11-520H14.7"	"RP11-520H14.7"	0.357190192253935	2
"RP11-15F12.6"	"RP11-15F12.6"	0.357491892442662	1
"CALY"	"CALY"	0.3578296101991	2
"BRINP3"	"BRINP3"	0.359230003398271	1
"RP11-488C13.1"	"RP11-488C13.1"	0.360967352024527	1
"RP11-546J1.1"	"RP11-546J1.1"	0.360967352024527	2
"GPCPD1"	"GPCPD1"	0.362703938488641	1
"CTD-3222D19.8"	"CTD-3222D19.8"	0.362703938488641	1
"RP11-236L14.2"	"RP11-236L14.2"	0.362961221022735	2
"FAM26E"	"FAM26E"	0.36353076970175	3
"PCDHB9"	"PCDHB9"	0.363604700767054	2
"LINC01314"	"LINC01314"	0.363994259790092	3
"KRTAP5-AS1"	"KRTAP5-AS1"	0.36443976295783	1
"HSPE1P21"	"HSPE1P21"	0.36443976295783	1
"RP11-452L6.7"	"RP11-452L6.7"	0.36443976295783	1
"EFHB"	"EFHB"	0.36489300883789	2
"TEKT3"	"TEKT3"	0.365537836495551	2
"KRTAP2-5P"	"KRTAP2-5P"	0.366174825599308	1
"TUBB8"	"TUBB8"	0.366828837383216	2
"DAPP1"	"DAPP1"	0.369642666067983	1
"AC005077.14"	"AC005077.14"	0.369642666067983	1
"RP11-146F11.1"	"RP11-146F11.1"	0.369642666067983	2
"RP11-520D19.2"	"RP11-520D19.2"	0.37071258054612	2
"PRORSD1P"	"PRORSD1P"	0.37071258054612	2
"RP11-37C7.3"	"RP11-37C7.3"	0.37137544422961	2
"CD247"	"CD247"	0.373310666317048	2
"PLK5"	"PLK5"	0.376569212430216	1
"RP5-908M14.10"	"RP5-908M14.10"	0.376569212430216	1
"MIRLET7DHG"	"MIRLET7DHG"	0.377221126958395	2
"GPR162"	"GPR162"	0.378298946959707	2
"RP11-254F7.4"	"RP11-254F7.4"	0.378298946959707	1
"RP11-203J24.9"	"RP11-203J24.9"	0.379182337108243	2
"TMEM105"	"TMEM105"	0.379836957495955	3
"SDR42E2"	"SDR42E2"	0.379836957495955	2
"RP3-404F18.5"	"RP3-404F18.5"	0.3800279209992	2
"NXPH1"	"NXPH1"	0.3800279209992	2
"SNORD39"	"SNORD39"	0.3800279209992	1
"RP11-13A1.2"	"RP11-13A1.2"	0.380492019161835	2
"LINC00649"	"LINC00649"	0.380492019161835	2
"CRB2"	"CRB2"	0.381756134715908	2
"PRR7-AS1"	"PRR7-AS1"	0.381756134715908	2
"RP11-174G6.5"	"RP11-174G6.5"	0.381803464990383	2
"CTD-2044J15.1"	"CTD-2044J15.1"	0.382459848484196	2
"KRTAP5-9"	"KRTAP5-9"	0.384299072894655	3
"AC139530.1"	"AC139530.1"	0.385089778519705	2
"AL021918.2"	"AL021918.2"	0.385210281849829	1
"TSPAN19"	"TSPAN19"	0.385261424049765	3
"MIR503HG"	"MIR503HG"	0.385748358371505	2
"RPL35P5"	"RPL35P5"	0.386936215601469	1
"KIAA1211L"	"KIAA1211L"	0.386936215601469	1
"WI2-89031B12.1"	"WI2-89031B12.1"	0.386936215601469	1
"RGPD2"	"RGPD2"	0.388661389699181	1
"HOXA2"	"HOXA2"	0.388661389699181	1
"AC005052.1"	"AC005052.1"	0.389709029411884	2
"CTD-2555K7.2"	"CTD-2555K7.2"	0.39038580431018	2
"AC019117.1"	"AC019117.1"	0.39210945960168	1
"DUX4L50"	"DUX4L50"	0.39210945960168	2
"RP11-385F7.1"	"RP11-385F7.1"	0.393832355740894	1
"SH2D4B"	"SH2D4B"	0.39434965712946	2
"RP11-254A24.2"	"RP11-254A24.2"	0.395554492895037	2
"SNTB1"	"SNTB1"	0.395679461066178	2
"AC104655.3"	"AC104655.3"	0.397677415524345	2
"RP5-940J5.3"	"RP5-940J5.3"	0.398996490916967	1
"RNU6-406P"	"RNU6-406P"	0.400716352119182	2
"MYH2"	"MYH2"	0.400716352119182	1
"C3"	"C3"	0.401684986123392	2
"LRRC2-AS1"	"LRRC2-AS1"	0.402435455005183	1
"MEG9"	"MEG9"	0.404153799742183	2
"TSNAXIP1"	"TSNAXIP1"	0.404153799742183	1
"C2orf73"	"C2orf73"	0.405708045435628	2
"RP11-350N15.4"	"RP11-350N15.4"	0.405871386497397	1
"RP11-214K3.18"	"RP11-214K3.18"	0.405871386497397	1
"LRGUK"	"LRGUK"	0.406380056095953	2
"RP13-192B19.2"	"RP13-192B19.2"	0.407052494657314	2
"AC007383.3"	"AC007383.3"	0.407341249125793	3
"RPL23AP88"	"RPL23AP88"	0.407588215438039	1
"LST1"	"LST1"	0.407588215438039	1
"OR7E128P"	"OR7E128P"	0.40772536078528	2
"RP11-147L13.2"	"RP11-147L13.2"	0.40907237440332	2
"RP11-484D2.3"	"RP11-484D2.3"	0.409304286731323	1
"FANK1"	"FANK1"	0.409845389160435	3
"CCL25"	"CCL25"	0.411019600544464	1
"RP11-160E2.6"	"RP11-160E2.6"	0.411019600544464	1
"RPLP1P6"	"RPLP1P6"	0.412734157044675	2
"GAL3ST4"	"GAL3ST4"	0.412734157044675	1
"RP11-158I9.8"	"RP11-158I9.8"	0.412734157044675	1
"CTD-2240J17.2"	"CTD-2240J17.2"	0.413123642075448	2
"NOXA1"	"NOXA1"	0.413800341253598	2
"TTLL13P"	"TTLL13P"	0.415832982784276	2
"HBD"	"HBD"	0.416160998775166	1
"RP11-347C12.3"	"RP11-347C12.3"	0.416160998775166	1
"EXTL3-AS1"	"EXTL3-AS1"	0.41651137684515	2
"RP11-1007O24.2"	"RP11-1007O24.2"	0.417190193790633	2
"ANO1-AS2"	"ANO1-AS2"	0.417873284339874	2
"ZNF461"	"ZNF461"	0.417873284339874	1
