"Name"	"Score"	"freq_dw"
"MYH10"	"MYH10"	0.377869011745381	1
"SPCS2P4"	"SPCS2P4"	0.377869011745381	2
"PARD3B"	"PARD3B"	0.377869011745381	2
"ECM2"	"ECM2"	0.381276196820429	2
"RP3-337H4.9"	"RP3-337H4.9"	0.383329058249144	1
"OGN"	"OGN"	0.389621027026844	1
"RNU7-18P"	"RNU7-18P"	0.389621027026844	1
"RP11-766N7.3"	"RP11-766N7.3"	0.390325302027343	1
"LASP1"	"LASP1"	0.3910342778478	1
"CTC-425O23.2"	"CTC-425O23.2"	0.3910342778478	1
"AC156455.1"	"AC156455.1"	0.3910342778478	1
"CCDC47"	"CCDC47"	0.3910342778478	6
"NR2F2"	"NR2F2"	0.3910342778478	4
"XXyac-YX65C7_A.2"	"XXyac-YX65C7_A.2"	0.393841772923216	1
"RP11-429D19.1"	"RP11-429D19.1"	0.397370415271342	2
"MYH15"	"MYH15"	0.402320713989065	2
"WFDC21P"	"WFDC21P"	0.402320713989065	1
"KLF9"	"KLF9"	0.40417710316177	1
"CSMD2"	"CSMD2"	0.40417710316177	3
"GEMIN4"	"GEMIN4"	0.40417710316177	3
"PRRG1"	"PRRG1"	0.40417710316177	3
"RP5-894A10.6"	"RP5-894A10.6"	0.40417710316177	1
"BMP6"	"BMP6"	0.40446403119506	1
"RP11-360N9.2"	"RP11-360N9.2"	0.406602533876114	1
"KBTBD8"	"KBTBD8"	0.411605784417327	1
"PRDM12"	"PRDM12"	0.415194598717104	1
"AL162151.3"	"AL162151.3"	0.415194598717104	3
"SCARA3"	"SCARA3"	0.41729751957246	1
"RP11-17G12.2"	"RP11-17G12.2"	0.41729751957246	2
"FAM198A"	"FAM198A"	0.41729751957246	1
"SMIM12"	"SMIM12"	0.41729751957246	1
"STS"	"STS"	0.41729751957246	1
"FRRS1"	"FRRS1"	0.418795310958422	3
"HMGN1P8"	"HMGN1P8"	0.419593535387042	2
"VASN"	"VASN"	0.430395558928789	4
"PRC1-AS1"	"PRC1-AS1"	0.430395558928789	1
"LINC00431"	"LINC00431"	0.430395558928789	3
"HIST2H3D"	"HIST2H3D"	0.430395558928789	1
"RP11-326C3.16"	"RP11-326C3.16"	0.430395558928789	1
"RNA5SP323"	"RNA5SP323"	0.430585868753594	1
"OGFRL1"	"OGFRL1"	0.432802470312739	2
"RP11-497H17.1"	"RP11-497H17.1"	0.433316235064678	1
"IFITM1"	"IFITM1"	0.436850285663798	1
"CTD-2231E14.8"	"CTD-2231E14.8"	0.436975759569381	5
"CTNNBIP1"	"CTNNBIP1"	0.443471253043451	2
"RP11-151N17.1"	"RP11-151N17.1"	0.443471253043451	1
"INSIG1"	"INSIG1"	0.443471253043451	1
"SLC25A48"	"SLC25A48"	0.443471253043451	1
"ZNF350"	"ZNF350"	0.443471253043451	1
"RP1-167A14.2"	"RP1-167A14.2"	0.444329646538287	1
"PLEKHA7"	"PLEKHA7"	0.450752468458353	1
"CTD-3193O13.1"	"CTD-3193O13.1"	0.451729686167463	1
"EGR1"	"EGR1"	0.451729686167463	1
"RET"	"RET"	0.45652463369295	3
"TCN1"	"TCN1"	0.45652463369295	2
"RP3-425C14.5"	"RP3-425C14.5"	0.45652463369295	4
"ECE2"	"ECE2"	0.45652463369295	1
"C8orf33"	"C8orf33"	0.45652463369295	6
"PLIN2"	"PLIN2"	0.457583080454241	1
"EPN2-AS1"	"EPN2-AS1"	0.457583080454241	1
"NXN"	"NXN"	0.462915502746835	1
"AC003104.1"	"AC003104.1"	0.462915502746835	1
"RP11-347P5.1"	"RP11-347P5.1"	0.466774668653648	3
"ECEL1P2"	"ECEL1P2"	0.469555732617627	1
"FXYD3"	"FXYD3"	0.469555732617627	2
"EYA4"	"EYA4"	0.469555732617627	1
"RP11-488P3.1"	"RP11-488P3.1"	0.469555732617627	1
"PRUNE2"	"PRUNE2"	0.469555732617627	2
"PUSL1"	"PUSL1"	0.469555732617627	2
"PFN1P3"	"PFN1P3"	0.471406453149941	5
"CERKL"	"CERKL"	0.474203164573168	1
"RP11-568J23.5"	"RP11-568J23.5"	0.474203164573168	1
"CTB-193M12.3"	"CTB-193M12.3"	0.476062197672864	1
"AC127904.2"	"AC127904.2"	0.47798814493838	4
"SUSD4"	"SUSD4"	0.47798814493838	2
"TGFB1I1"	"TGFB1I1"	0.482564581521693	1
"RP11-1000B6.5"	"RP11-1000B6.5"	0.482564581521693	1
"RP1-118J21.25"	"RP1-118J21.25"	0.482564581521693	3
"RP11-472B18.1"	"RP11-472B18.1"	0.482564581521693	1
"SLC8A2"	"SLC8A2"	0.482564581521693	1
"CTD-2302E22.5"	"CTD-2302E22.5"	0.489409750738468	4
"CSMD3"	"CSMD3"	0.490172929441909	1
"CARS-AS1"	"CARS-AS1"	0.494924249231836	1
"CH507-513H4.1"	"CH507-513H4.1"	0.494924249231836	1
"SMIM6"	"SMIM6"	0.494924249231836	3
"C15orf52"	"C15orf52"	0.495551212073262	1
"RP3-395M20.12"	"RP3-395M20.12"	0.495551212073262	1
"NIPA2"	"NIPA2"	0.495551212073262	1
"CHRNB4"	"CHRNB4"	0.495551212073262	1
"DIRC3"	"DIRC3"	0.497308845188557	1
"TSPAN5"	"TSPAN5"	0.499699393760591	1
"PLAC9"	"PLAC9"	0.500930436229145	1
"RP11-676M6.1"	"RP11-676M6.1"	0.500930436229145	3
"ID3"	"ID3"	0.504792479370393	1
"CCNB3"	"CCNB3"	0.504792479370393	1
"NLRX1"	"NLRX1"	0.508515655904378	2
"RPSAP52"	"RPSAP52"	0.508515655904378	1
"GEM"	"GEM"	0.508515655904378	2
"BOLA3-AS1"	"BOLA3-AS1"	0.508515655904378	1
"CD2AP"	"CD2AP"	0.508515655904378	1
"CCT7P2"	"CCT7P2"	0.519037635530317	1
"ADIRF-AS1"	"ADIRF-AS1"	0.521457944611045	1
"RP11-442N24__B.1"	"RP11-442N24__B.1"	0.521457944611045	2
"RNU6-850P"	"RNU6-850P"	0.521457944611045	3
"LCMT1-AS1"	"LCMT1-AS1"	0.521457944611045	2
"TRIM16"	"TRIM16"	0.521457944611045	1
"SLC39A5"	"SLC39A5"	0.521457944611045	1
"CTC-246B18.8"	"CTC-246B18.8"	0.523931461073812	4
"AC024060.1"	"AC024060.1"	0.528190765311075	5
"RP11-1299A16.3"	"RP11-1299A16.3"	0.528848930399894	4
"KCTD9P2"	"KCTD9P2"	0.532127749429908	1
"AMOTL2"	"AMOTL2"	0.534378109753265	1
"RIMBP3"	"RIMBP3"	0.534378109753265	5
"TOMM20"	"TOMM20"	0.534378109753265	1
"IFIH1"	"IFIH1"	0.540033278050573	7
"RP11-810P12.7"	"RP11-810P12.7"	0.547276182855061	1
"LRAT"	"LRAT"	0.547276182855061	1
"RP1-292B18.1"	"RP1-292B18.1"	0.547276182855061	3
"SNHG25"	"SNHG25"	0.547276182855061	2
"SDHDP6"	"SDHDP6"	0.547276182855061	3
"ELFN1"	"ELFN1"	0.547276182855061	2
"TTPA"	"TTPA"	0.551969833791525	1
"CTD-2104P17.1"	"CTD-2104P17.1"	0.551969833791525	2
"CTD-3035K23.3"	"CTD-3035K23.3"	0.551969833791525	3
"CTB-31O20.8"	"CTB-31O20.8"	0.555969386201073	1
"UCP2"	"UCP2"	0.56015219540451	6
"TAS2R15P"	"TAS2R15P"	0.56015219540451	3
"RP11-211N8.2"	"RP11-211N8.2"	0.56015219540451	4
"ZNF154"	"ZNF154"	0.56015219540451	3
"PLCXD2"	"PLCXD2"	0.56015219540451	1
"POLRMTP1"	"POLRMTP1"	0.56015219540451	1
"ELMOD1"	"ELMOD1"	0.56015219540451	1
"ZNF595"	"ZNF595"	0.561386531150293	1
"OSR1"	"OSR1"	0.573006178853777	1
"C1orf61"	"C1orf61"	0.573006178853777	1
"SLC25A15"	"SLC25A15"	0.573006178853777	1
"CTGF"	"CTGF"	0.574164653218123	5
"HNRNPA1P49"	"HNRNPA1P49"	0.580181105617256	1
"SLC44A3"	"SLC44A3"	0.58583816461914	4
"TNK2-AS1"	"TNK2-AS1"	0.58583816461914	5
"EIF4A1P10"	"EIF4A1P10"	0.58583816461914	1
"AC006277.2"	"AC006277.2"	0.588332351307709	2
"AC078899.1"	"AC078899.1"	0.588332351307709	2
"COX6B1P5"	"COX6B1P5"	0.592422912652123	1
"TGFB2"	"TGFB2"	0.593197896272312	1
"ABHD11"	"ABHD11"	0.598648184081028	1
"RP11-221N13.2"	"RP11-221N13.2"	0.598648184081028	5
"OSMR-AS1"	"OSMR-AS1"	0.598648184081028	2
"ACTBP7"	"ACTBP7"	0.598648184081028	4
"EPT1"	"EPT1"	0.598648184081028	3
"CTD-2515A14.1"	"CTD-2515A14.1"	0.598648184081028	2
"OR51B8P"	"OR51B8P"	0.600633705026061	1
"GADD45B"	"GADD45B"	0.604753853377367	1
"GDA"	"GDA"	0.604753853377367	1
"NRN1"	"NRN1"	0.60888378152311	2
"RP11-63A1.1"	"RP11-63A1.1"	0.611436268584044	4
"AC004237.1"	"AC004237.1"	0.611436268584044	1
"RPL41P1"	"RPL41P1"	0.611436268584044	1
"OCLN"	"OCLN"	0.611436268584044	3
"TUBB2B"	"TUBB2B"	0.613023448329563	4
"RP11-214N15.5"	"RP11-214N15.5"	0.613023448329563	1
"FAM196A"	"FAM196A"	0.613023448329563	1
"SULF2"	"SULF2"	0.624202449437001	1
"RP11-326C3.2"	"RP11-326C3.2"	0.624202449437001	1
"PHB"	"PHB"	0.624202449437001	1
"KIAA1462"	"KIAA1462"	0.624202449437001	3
"KCNG2"	"KCNG2"	0.625500470604787	3
"IL20RA"	"IL20RA"	0.625500470604787	1
"AMOT"	"AMOT"	0.63694675791295	1
"RHOA-IT1"	"RHOA-IT1"	0.63694675791295	5
"B3GALT1"	"B3GALT1"	0.63694675791295	1
"BHLHE40"	"BHLHE40"	0.63694675791295	1
"GCK"	"GCK"	0.638063667869145	1
"SYPL2"	"SYPL2"	0.646486465520384	1
"LINC01615"	"LINC01615"	0.64966676938821	1
"HLA-V"	"HLA-V"	0.649669225249212	5
"RP11-691N7.6"	"RP11-691N7.6"	0.649669225249212	1
"AF146191.4"	"AF146191.4"	0.649669225249212	1
"RP11-536L3.4"	"RP11-536L3.4"	0.649669225249212	1
"EEF1A1"	"EEF1A1"	0.649669225249212	1
"LY6E"	"LY6E"	0.649669225249212	2
"RP11-466A19.1"	"RP11-466A19.1"	0.65071194274567	1
"RP11-4K16.2"	"RP11-4K16.2"	0.65071194274567	1
"A2M"	"A2M"	0.653870027527263	4
"PPARG"	"PPARG"	0.6591908524018	3
"ZNF887P"	"ZNF887P"	0.662369882647409	1
"ZNF852"	"ZNF852"	0.662369882647409	2
"PRELID1"	"PRELID1"	0.662369882647409	4
"DDX47"	"DDX47"	0.662369882647409	4
"STXBP5L"	"STXBP5L"	0.663444204437867	2
"OPTN"	"OPTN"	0.66770676781736	4
"CTC-559E9.5"	"CTC-559E9.5"	0.66770676781736	1
"DSG4"	"DSG4"	0.671978502544647	1
"RP11-754B17.1"	"RP11-754B17.1"	0.671978502544647	1
"CLEC3B"	"CLEC3B"	0.675048761273493	1
"RP3-416H24.1"	"RP3-416H24.1"	0.675048761273493	2
"BDNF"	"BDNF"	0.675048761273493	2
"LRRFIP1"	"LRRFIP1"	0.675048761273493	1
"CEMIP"	"CEMIP"	0.675741856862479	1
"IL12A"	"IL12A"	0.687705892257777	3
"RP1-90G24.6"	"RP1-90G24.6"	0.687705892257777	2
"MBNL3"	"MBNL3"	0.687705892257777	3
"ACSM3"	"ACSM3"	0.693473352181505	1
"RNU6-1011P"	"RNU6-1011P"	0.69779927958918	1
"TFCP2L1"	"TFCP2L1"	0.700341306694968	3
"BRCC3P1"	"BRCC3P1"	0.700341306694968	1
"FBL"	"FBL"	0.700341306694968	1
"AC073052.1"	"AC073052.1"	0.700341306694968	1
"HPCAL4"	"HPCAL4"	0.710830266237401	4
"MIR621"	"MIR621"	0.712955035644193	2
"PFN1P6"	"PFN1P6"	0.712955035644193	1
"AC008440.10"	"AC008440.10"	0.719561535142605	3
"MIR568"	"MIR568"	0.723940235590302	4
"SMIM14"	"SMIM14"	0.723940235590302	2
"RP11-178A10.3"	"RP11-178A10.3"	0.723940235590302	1
"NR6A1"	"NR6A1"	0.725547110129032	2
"LMO1"	"LMO1"	0.725547110129032	1
"ACBD7"	"ACBD7"	0.725547110129032	2
"CH507-9B2.1"	"CH507-9B2.1"	0.725547110129032	2
"IGF2BP3"	"IGF2BP3"	0.728327594732452	1
"RP4-814D15.1"	"RP4-814D15.1"	0.732723573691362	1
"TPRG1"	"TPRG1"	0.738117561137552	4
"RP11-415J8.3"	"RP11-415J8.3"	0.738117561137552	4
"GPR19"	"GPR19"	0.738117561137552	1
"VSNL1"	"VSNL1"	0.738117561137552	2
"CCBE1"	"CCBE1"	0.738925625257638	4
"RP11-313D6.3"	"RP11-313D6.3"	0.741541235944004	3
"RP11-115D19.3"	"RP11-115D19.3"	0.745962841877374	2
"IL31RA"	"IL31RA"	0.750362826933192	1
"SYDE1"	"SYDE1"	0.750666419622331	4
"RP6-109B7.4"	"RP6-109B7.4"	0.750666419622331	1
"RP1-253P7.4"	"RP1-253P7.4"	0.750666419622331	1
"MOB3B"	"MOB3B"	0.750666419622331	1
"RNA5SP317"	"RNA5SP317"	0.759278296397913	3
"HDAC11"	"HDAC11"	0.763193716500491	2
"RP4-597N16.4"	"RP4-597N16.4"	0.763193716500491	1
"RP11-231I16.1"	"RP11-231I16.1"	0.763193716500491	1
"RP11-215P8.3"	"RP11-215P8.3"	0.763193716500491	1
"BRD7P2"	"BRD7P2"	0.763193716500491	1
"GABRD"	"GABRD"	0.763733532129139	3
"RP11-626G11.4"	"RP11-626G11.4"	0.768197079494151	1
"KLF6"	"KLF6"	0.772668900323381	2
"RP11-13N13.6"	"RP11-13N13.6"	0.772668900323381	2
"FDXACB1"	"FDXACB1"	0.775699482653732	1
"CAPZA2"	"CAPZA2"	0.775699482653732	1
"IKZF2"	"IKZF2"	0.775699482653732	1
"HS6ST1P1"	"HS6ST1P1"	0.776501384645237	1
"RP13-766D20.1"	"RP13-766D20.1"	0.777148956525435	1
"CHRFAM7A"	"CHRFAM7A"	0.777148956525435	1
"RP11-366L5.1"	"RP11-366L5.1"	0.781637210086994	2
"JPH3"	"JPH3"	0.781637210086994	2
"RP11-382A18.3"	"RP11-382A18.3"	0.785940529337292	2
"LINC01411"	"LINC01411"	0.786133623072711	4
"RP5-827C21.1"	"RP5-827C21.1"	0.786133623072711	2
"MYCBP2-AS1"	"MYCBP2-AS1"	0.786133623072711	5
"CEACAM1"	"CEACAM1"	0.788183748928359	2
"EREG"	"EREG"	0.788183748928359	1
"RP11-15L13.4"	"RP11-15L13.4"	0.788183748928359	1
"KLF13"	"KLF13"	0.788183748928359	1
"BCLAF1P2"	"BCLAF1P2"	0.799671440388812	1
"CTD-2651B20.3"	"CTD-2651B20.3"	0.80064654613531	4
"BCL2L15"	"BCL2L15"	0.80064654613531	3
"RAET1E"	"RAET1E"	0.80064654613531	2
"MTUS1"	"MTUS1"	0.80064654613531	1
"RP11-241I20.1"	"RP11-241I20.1"	0.804200113273619	3
"CELF3"	"CELF3"	0.808736757071917	3
"CELA2B"	"CELA2B"	0.813087905050193	4
"RP11-989F5.1"	"RP11-989F5.1"	0.813087905050193	1
"RPSAP15"	"RPSAP15"	0.813087905050193	2
"KLF16"	"KLF16"	0.813087905050193	3
"RP11-276H7.3"	"RP11-276H7.3"	0.822394139637759	1
"RRAS"	"RRAS"	0.825507856413309	1
"KIAA1211"	"KIAA1211"	0.825507856413309	5
"FTCD"	"FTCD"	0.82696229316597	2
"DGCR12"	"DGCR12"	0.82696229316597	1
"RP11-82O19.2"	"RP11-82O19.2"	0.828427434297076	1
"AP000593.7"	"AP000593.7"	0.836121916149291	1
"HMGA1P2"	"HMGA1P2"	0.836121916149291	1
"HECW2"	"HECW2"	0.837906430929689	1
"CCDC83"	"CCDC83"	0.837906430929689	3
"RP11-521C22.2"	"RP11-521C22.2"	0.837906430929689	1
"LINC01011"	"LINC01011"	0.850283659269122	2
"SH3RF2"	"SH3RF2"	0.850283659269122	2
"GJC1"	"GJC1"	0.850283659269122	5
"SUCNR1"	"SUCNR1"	0.850283659269122	2
"NPM1P26"	"NPM1P26"	0.854533390148495	4
"TM4SF18"	"TM4SF18"	0.859411109966462	2
"OSBPL3"	"OSBPL3"	0.862639572066183	2
"CYP4F12"	"CYP4F12"	0.862639572066183	1
"AC073657.1"	"AC073657.1"	0.862639572066183	1
"MYOM1"	"MYOM1"	0.862639572066183	4
"RP11-93B14.9"	"RP11-93B14.9"	0.863784652106561	1
"RP11-269F19.2"	"RP11-269F19.2"	0.863784652106561	3
"TSPAN18"	"TSPAN18"	0.874974199920265	1
"SBK3"	"SBK3"	0.874974199920265	1
"TCAF1P1"	"TCAF1P1"	0.874974199920265	1
"EFNB1"	"EFNB1"	0.874974199920265	1
"KCND3"	"KCND3"	0.874974199920265	5
"WISP2"	"WISP2"	0.881410553467737	2
"RP11-343K8.3"	"RP11-343K8.3"	0.88728757339561	1
"CKMT2"	"CKMT2"	0.88728757339561	1
"NADK2-AS1"	"NADK2-AS1"	0.88728757339561	1
"AC005517.3"	"AC005517.3"	0.88728757339561	2
"MIR3680-1"	"MIR3680-1"	0.896398088623001	4
"CORO2A"	"CORO2A"	0.89957972302134	3
"FJX1"	"FJX1"	0.89957972302134	1
"RP11-87N3.6"	"RP11-87N3.6"	0.89957972302134	1
"USH1G"	"USH1G"	0.89957972302134	1
"WNT10A"	"WNT10A"	0.89957972302134	1
"RP11-133N21.7"	"RP11-133N21.7"	0.901086384239664	2
"ETF1P2"	"ETF1P2"	0.903663103382411	1
"KIF3C"	"KIF3C"	0.911850679291485	3
"RP11-192M23.1"	"RP11-192M23.1"	0.911850679291485	1
"AC002116.7"	"AC002116.7"	0.911850679291485	2
"HIST1H1E"	"HIST1H1E"	0.911850679291485	2
"RP11-115D19.1"	"RP11-115D19.1"	0.911850679291485	1
"PRIM1"	"PRIM1"	0.911850679291485	1
"CSNK2A3"	"CSNK2A3"	0.911850679291485	2
"CTC-756D1.2"	"CTC-756D1.2"	0.919911209853536	1
"CTD-2575K13.6"	"CTD-2575K13.6"	0.924100472665015	1
"SLC35G6"	"SLC35G6"	0.924100472665015	4
"RP11-383I23.2"	"RP11-383I23.2"	0.924100472665015	1
"NLE1"	"NLE1"	0.924100472665015	1
"AC132812.1"	"AC132812.1"	0.924100472665015	2
"RP11-212P7.1"	"RP11-212P7.1"	0.924100472665015	6
"KALRN"	"KALRN"	0.924100472665015	1
"RP6-99M1.1"	"RP6-99M1.1"	0.932641246395995	2
"AL136097.1"	"AL136097.1"	0.934104054271741	5
"NPTXR"	"NPTXR"	0.936329133565866	1
"MFAP4"	"MFAP4"	0.936329133565866	1
"LTBP2"	"LTBP2"	0.936329133565866	1
"FOXP2"	"FOXP2"	0.936329133565866	4
"RP11-717D12.1"	"RP11-717D12.1"	0.943600762930408	1
"ANKRD9"	"ANKRD9"	0.94853669238298	4
"SNORD62B"	"SNORD62B"	0.94853669238298	1
"JPH1"	"JPH1"	0.94853669238298	5
"RP11-57H14.5"	"RP11-57H14.5"	0.95874267021387	1
"GTF2IP9"	"GTF2IP9"	0.960723179470325	2
"MIR4664"	"MIR4664"	0.960723179470325	3
"TAF2"	"TAF2"	0.960723179470325	1
"AIMP1P2"	"AIMP1P2"	0.962676459593894	1
"OR51B2"	"OR51B2"	0.962676459593894	1
"RP5-1142A6.2"	"RP5-1142A6.2"	0.967462320528299	1
"EEF1A1P25"	"EEF1A1P25"	0.972254886262595	1
"FGFRL1"	"FGFRL1"	0.972888625146929	1
"CTD-2349P21.3"	"CTD-2349P21.3"	0.972888625146929	2
"C11orf42"	"C11orf42"	0.972888625146929	1
"SERBP1"	"SERBP1"	0.972888625146929	5
"IFITM4P"	"IFITM4P"	0.977054121972455	1
"CTD-2410N18.3"	"CTD-2410N18.3"	0.977054121972455	3
"TMEM51-AS1"	"TMEM51-AS1"	0.985033059696912	5
"CEBPZ"	"CEBPZ"	0.985033059696912	2
"POMK"	"POMK"	0.99149150181872	5
"CTD-2330K9.3"	"CTD-2330K9.3"	0.997156513369514	3
"TWF1P1"	"TWF1P1"	0.997156513369514	1
"SENP3-EIF4A1"	"SENP3-EIF4A1"	0.997156513369514	2
"PCDH1"	"PCDH1"	1	1
"SLC1A5"	"SLC1A5"	1	2
"FNDC4"	"FNDC4"	1	2
"CTD-3064M3.3"	"CTD-3064M3.3"	1	1
"AL163953.3"	"AL163953.3"	1	1
"BHLHE41"	"BHLHE41"	1	1
"SNORD91A"	"SNORD91A"	1	3
"SPDYC"	"SPDYC"	1	7
"CSRP2"	"CSRP2"	1	2
"ARID3A"	"ARID3A"	1	1
"MRAS"	"MRAS"	1	3
"AHR"	"AHR"	1	1
"RP11-45A17.2"	"RP11-45A17.2"	1	4
"CMTM7"	"CMTM7"	1	3
"TUBB2A"	"TUBB2A"	1	1
"RP11-347C12.3"	"RP11-347C12.3"	1	1
"CBX7"	"CBX7"	1	1
"TMCC3"	"TMCC3"	1	1
"CDKN2D"	"CDKN2D"	1	2
"FOSL2"	"FOSL2"	1	1
"SEMA3B-AS1"	"SEMA3B-AS1"	1	1
"BNIP3L"	"BNIP3L"	1	1
"CSPG5"	"CSPG5"	1	3
"HPSE"	"HPSE"	1	2
"MICAL2"	"MICAL2"	1	1
"HOTAIRM1"	"HOTAIRM1"	1	1
"RNF125"	"RNF125"	1	5
"ST6GALNAC2"	"ST6GALNAC2"	1	1
"TMEM61"	"TMEM61"	1	1
"PDE1A"	"PDE1A"	1	2
"TES"	"TES"	1	1
"RP5-1139B12.2"	"RP5-1139B12.2"	1	6
"PAQR5"	"PAQR5"	1	1
"ACVR1C"	"ACVR1C"	1	1
"RP11-38M8.1"	"RP11-38M8.1"	1	4
"NDRG1"	"NDRG1"	1	1
"YBX2"	"YBX2"	1	1
"ST8SIA6"	"ST8SIA6"	1	2
"CCDC69"	"CCDC69"	1	4
"WNT5B"	"WNT5B"	1	1
"RP11-359K18.4"	"RP11-359K18.4"	1	2
"GPRC5A"	"GPRC5A"	1	3
"C8orf58"	"C8orf58"	1	1
"RIMKLA"	"RIMKLA"	1	6
"CTSV"	"CTSV"	1	2
"ZNF83"	"ZNF83"	1	1
"SIX3-AS1"	"SIX3-AS1"	1	1
"TBC1D2"	"TBC1D2"	1	2
"RSPH3"	"RSPH3"	1	2
"RTN4R"	"RTN4R"	1	1
"PRKG2"	"PRKG2"	1	1
"FMNL3"	"FMNL3"	1	2
"RP11-764D10.2"	"RP11-764D10.2"	1	1
"UTS2"	"UTS2"	1	1
"LOXL2"	"LOXL2"	1	1
"S100A5"	"S100A5"	1	4
"MT1DP"	"MT1DP"	1	2
"RP1-102K2.8"	"RP1-102K2.8"	1	3
"XRCC4"	"XRCC4"	1	2
"RP11-177H13.2"	"RP11-177H13.2"	1	1
"ERO1A"	"ERO1A"	1	5
"BCL2L14"	"BCL2L14"	1	2
"SLC2A12"	"SLC2A12"	1	1
"RASSF6"	"RASSF6"	1	4
"FTH1P2"	"FTH1P2"	1	1
"AC016722.4"	"AC016722.4"	1	3
"PRPH"	"PRPH"	1	1
"RP11-407G23.5"	"RP11-407G23.5"	1	1
"SNX21"	"SNX21"	1	4
"P4HA2"	"P4HA2"	1	3
"ATP8B3"	"ATP8B3"	1	1
"EZR"	"EZR"	1	2
"CTB-147C22.9"	"CTB-147C22.9"	1	1
"PCSK9"	"PCSK9"	1	1
"LINC01272"	"LINC01272"	1	1
"PXDN"	"PXDN"	1	1
"TMBIM1"	"TMBIM1"	1	3
"SHISA4"	"SHISA4"	1	1
"GCNT2"	"GCNT2"	1	5
"CYP4F22"	"CYP4F22"	1	1
"GAS2L1"	"GAS2L1"	1	4
"SEPT4"	"SEPT4"	1	4
"RP11-11N9.4"	"RP11-11N9.4"	1	4
"GLIS1"	"GLIS1"	1	3
"IL11"	"IL11"	1	1
"MYO1E"	"MYO1E"	1	2
"MICALCL"	"MICALCL"	1	4
"ZNF703"	"ZNF703"	1	3
"GLRX"	"GLRX"	1	3
"HDAC4"	"HDAC4"	1	1
"CLMN"	"CLMN"	1	1
"NAP1L4P1"	"NAP1L4P1"	1	1
"TMSB10"	"TMSB10"	1	1
"RASA4"	"RASA4"	1	3
"RP11-609N14.4"	"RP11-609N14.4"	1	2
"ITGA6"	"ITGA6"	1	1
"EVA1A"	"EVA1A"	1	3
"SHANK1"	"SHANK1"	1	1
"SMPD1"	"SMPD1"	1	1
"SMURF2"	"SMURF2"	1	4
"RASA4CP"	"RASA4CP"	1	3
"RP11-452L6.6"	"RP11-452L6.6"	1	1
"CDKN2B"	"CDKN2B"	1	1
"TLR6"	"TLR6"	1	7
"NLRP11"	"NLRP11"	1	1
"CDKN3"	"CDKN3"	1	1
"MROH7"	"MROH7"	1	5
"JUP"	"JUP"	1	1
"SELPLG"	"SELPLG"	1	1
"SH3D21"	"SH3D21"	1	1
"GREB1L"	"GREB1L"	1	2
"RALGPS2"	"RALGPS2"	1	1
"CHST1"	"CHST1"	1	2
"GJC2"	"GJC2"	1	1
"CA8"	"CA8"	1	1
"RP11-48B14.1"	"RP11-48B14.1"	1	1
"TMEM92"	"TMEM92"	1	2
"AC007285.6"	"AC007285.6"	1	1
"FBLN1"	"FBLN1"	1	2
"RP4-665J23.1"	"RP4-665J23.1"	1	1
"FHOD3"	"FHOD3"	1	1
"PLPPR4"	"PLPPR4"	1	1
"KCNK6"	"KCNK6"	1	2
"TMC7"	"TMC7"	1	1
"RP11-21L23.2"	"RP11-21L23.2"	1	1
"HIF1A-AS2"	"HIF1A-AS2"	1	6
"FAM46C"	"FAM46C"	1	1
"FAM160A1"	"FAM160A1"	1	1
"RP11-791G15.2"	"RP11-791G15.2"	1	1
"FAM114A1"	"FAM114A1"	1	1
"RP11-818O24.2"	"RP11-818O24.2"	1	1
"MIR4263"	"MIR4263"	1	1
"USH1C"	"USH1C"	1	1
"RP11-147L13.13"	"RP11-147L13.13"	1	1
"FAM129B"	"FAM129B"	1	2
"TBC1D29"	"TBC1D29"	1	1
"RP11-562A8.5"	"RP11-562A8.5"	1	3
"SOX9-AS1"	"SOX9-AS1"	1	1
"SH3BP4"	"SH3BP4"	1	1
"CYS1"	"CYS1"	1	3
"IFITM9P"	"IFITM9P"	1	1
"IGSF3"	"IGSF3"	1	1
"RP11-147L13.11"	"RP11-147L13.11"	1	4
"RP1-102K2.6"	"RP1-102K2.6"	1	2
"PLEKHA2"	"PLEKHA2"	1	1
"TBX18-AS1"	"TBX18-AS1"	1	5
"ZBTB38"	"ZBTB38"	1	1
"RASSF8-AS1"	"RASSF8-AS1"	1	4
"FXYD5"	"FXYD5"	1	1
"ARFGAP3"	"ARFGAP3"	1	4
"PHYHIP"	"PHYHIP"	1	1
"PLCB2"	"PLCB2"	1	3
"TBC1D3K"	"TBC1D3K"	1	1
"COL9A3"	"COL9A3"	1	1
"FTLP14"	"FTLP14"	1	3
"MMEL1"	"MMEL1"	1	2
"CDHR3"	"CDHR3"	1	1
"CTD-2373H9.3"	"CTD-2373H9.3"	1	2
"RP11-147L13.12"	"RP11-147L13.12"	1	1
"TTC9"	"TTC9"	1	1
"DUOXA1"	"DUOXA1"	1	1
"CTD-2227E11.1"	"CTD-2227E11.1"	1	5
"RP11-197M22.2"	"RP11-197M22.2"	1	3
"RP11-888D10.4"	"RP11-888D10.4"	1	1
"DOK7"	"DOK7"	1	2
"CAPG"	"CAPG"	1	1
"GALNT4"	"GALNT4"	1	4
"FTH1"	"FTH1"	1	1
"CNTN1"	"CNTN1"	1	1
"DCUN1D3"	"DCUN1D3"	1	1
"FAM63B"	"FAM63B"	1	3
