"Name" "Score" "freq_dw"
"Six3os1_1" "Six3os1_1" 0.0596409283174993 NA
"ZFP62" "ZFP62" 0.0596468381430705 NA
"MAPK15" "MAPK15" 0.060349644430698 NA
"ZNF431" "ZNF431" 0.0606007698837494 NA
"HIST2H2BD" "HIST2H2BD" 0.0609062566716153 1
"CCDC110" "CCDC110" 0.0612140318523844 1
"RP3-382I10.7" "RP3-382I10.7" 0.0613881413336484 NA
"ZNF765" "ZNF765" 0.0615616815416797 NA
"KCND1" "KCND1" 0.0617611662098282 NA
"BOD1L1" "BOD1L1" 0.0626185010838051 3
"LGI4" "LGI4" 0.0629941247898795 NA
"ADAT2" "ADAT2" 0.0629941247898795 1
"uc_338" "uc_338" 0.0631890594519795 NA
"TRIM73" "TRIM73" 0.0632266509798672 NA
"SEPT7-AS1" "SEPT7-AS1" 0.0632266509798672 NA
"GP6" "GP6" 0.0632266509798672 2
"CSF1R" "CSF1R" 0.0632266509798672 1
"PELI1" "PELI1" 0.0632266509798672 NA
"RP11-1023L17.1" "RP11-1023L17.1" 0.0637745538024347 NA
"KLF2P1" "KLF2P1" 0.064049721212813 NA
"RNASE1" "RNASE1" 0.0641596099748073 NA
"AC034220.3" "AC034220.3" 0.064353777052731 1
"RP11-23J9.5" "RP11-23J9.5" 0.0643638358638993 NA
"DRP2" "DRP2" 0.0647754895830249 3
"MMP25-AS1" "MMP25-AS1" 0.0657225986755745 NA
"LINC01134" "LINC01134" 0.0657225986755745 NA
"DBF4" "DBF4" 0.0658536976470117 5
"LMNTD2" "LMNTD2" 0.0664012995947077 NA
"LLNLR-268E12.1" "LLNLR-268E12.1" 0.0664335569418143 NA
"SMCHD1" "SMCHD1" 0.066659603541479 NA
"FAM184A" "FAM184A" 0.0671817451510322 2
"NUTM1" "NUTM1" 0.0673675170878794 NA
"PRPF39" "PRPF39" 0.0673698852747858 NA
"BRWD1" "BRWD1" 0.0689054969911556 1
"HCG9P5" "HCG9P5" 0.0691698844440799 4
"ASIC3" "ASIC3" 0.0692160100495985 1
"SMC5" "SMC5" 0.0692755593520962 NA
"MPHOSPH9" "MPHOSPH9" 0.0698399661909938 NA
"LSMEM1" "LSMEM1" 0.0700503015099302 NA
"NMU" "NMU" 0.0704529812965948 NA
"PRDX3P2" "PRDX3P2" 0.0707832497150887 NA
"RP11-351D16.3" "RP11-351D16.3" 0.0710907938271643 NA
"COL1A1" "COL1A1" 0.0710907938271643 1
"RP11-81H3.2" "RP11-81H3.2" 0.0710907938271643 NA
"CTC-529I10.1" "CTC-529I10.1" 0.0710907938271643 4
"HOXC8" "HOXC8" 0.0710907938271643 1
"KCNK7" "KCNK7" 0.0710907938271643 NA
"RBM25" "RBM25" 0.0720258813554366 NA
"RP11-69L16.4" "RP11-69L16.4" 0.0725884964417411 NA
"MIPOL1" "MIPOL1" 0.0727537526958095 NA
"CENPK" "CENPK" 0.0733827472852433 2
