"Name"	"Score"	"freq_dw"
"AC073657.1"	"AC073657.1"	0.419666203152927	1
"TSPAN18"	"TSPAN18"	0.425759090600032	3
"SBK3"	"SBK3"	0.425759090600032	3
"IFITM1"	"IFITM1"	0.425759090600032	1
"RP6-99M1.1"	"RP6-99M1.1"	0.428955225426674	1
"RP11-343K8.3"	"RP11-343K8.3"	0.431844198238846	1
"CKMT2"	"CKMT2"	0.431844198238846	1
"NADK2-AS1"	"NADK2-AS1"	0.431844198238846	3
"RP3-412A9.17"	"RP3-412A9.17"	0.433238175421864	1
"CORO2A"	"CORO2A"	0.43792153269471	3
"FJX1"	"FJX1"	0.43792153269471	1
"RP11-87N3.6"	"RP11-87N3.6"	0.43792153269471	2
"KIF3C"	"KIF3C"	0.443991100590146	1
"RP11-192M23.1"	"RP11-192M23.1"	0.443991100590146	1
"AC002116.7"	"AC002116.7"	0.443991100590146	1
"HIST1H1E"	"HIST1H1E"	0.443991100590146	3
"SNORA80B"	"SNORA80B"	0.446179600323139	3
"CTD-2575K13.6"	"CTD-2575K13.6"	0.450052908544848	1
"SLC35G6"	"SLC35G6"	0.450052908544848	1
"RP11-383I23.2"	"RP11-383I23.2"	0.450052908544848	3
"NLE1"	"NLE1"	0.450052908544848	1
"OMG"	"OMG"	0.452701863637116	1
"RP11-297D21.2"	"RP11-297D21.2"	0.454883518368746	2
"A2M"	"A2M"	0.454883518368746	1
"NPTXR"	"NPTXR"	0.456106963175693	3
"RP11-214F16.8"	"RP11-214F16.8"	0.457068939068177	1
"RP11-661C3.2"	"RP11-661C3.2"	0.461451036400064	3
"ANKRD9"	"ANKRD9"	0.462153271096734	3
"RP11-338K17.6"	"RP11-338K17.6"	0.462153271096734	2
"RP11-148O21.4"	"RP11-148O21.4"	0.46584807177669	1
"CLOCK"	"CLOCK"	0.468191838919199	1
"RP11-532M24.1"	"RP11-532M24.1"	0.468191838919199	1
"SRGAP2D"	"SRGAP2D"	0.468191838919199	1
"CTD-2024F21.1"	"CTD-2024F21.1"	0.470259961477444	1
"FGFRL1"	"FGFRL1"	0.474222673251499	1
"CTD-2349P21.3"	"CTD-2349P21.3"	0.474222673251499	3
"RP11-416I2.1"	"RP11-416I2.1"	0.474222673251499	1
"RN7SL219P"	"RN7SL219P"	0.479127969646225	1
"TMEM51-AS1"	"TMEM51-AS1"	0.480245780699218	1
"SMIM6"	"SMIM6"	0.48581734769447	1
"KLF6"	"KLF6"	0.486261167865121	2
"CTD-2330K9.3"	"CTD-2330K9.3"	0.486261167865121	1
"PCDH1"	"PCDH1"	0.492268841349147	1
"RP11-666A8.8"	"RP11-666A8.8"	0.492268841349147	1
"FP671120.6"	"FP671120.6"	0.492268841349147	1
"RP11-10A14.4"	"RP11-10A14.4"	0.492268841349147	3
"SLC1A5"	"SLC1A5"	0.498268807748417	1
"RPL12P12"	"RPL12P12"	0.498268807748417	1
"RP11-831F12.3"	"RP11-831F12.3"	0.499293558948311	1
"FNDC4"	"FNDC4"	0.504261073657226	1
"PFN1P2"	"PFN1P2"	0.504261073657226	1
"RAET1E-AS1"	"RAET1E-AS1"	0.504261073657226	3
"CSNK1G2-AS1"	"CSNK1G2-AS1"	0.508348991539143	3
"CTD-3064M3.3"	"CTD-3064M3.3"	0.51024564566705	3
"SQLE"	"SQLE"	0.51024564566705	3
"AL163953.3"	"AL163953.3"	0.51622253036654	1
"FTH1P3"	"FTH1P3"	0.51622253036654	3
"BHLHE41"	"BHLHE41"	0.522191734341525	1
"BMP6"	"BMP6"	0.522191734341525	2
"RP11-57H14.5"	"RP11-57H14.5"	0.52433098578172	3
"SNORD91A"	"SNORD91A"	0.528153264175014	3
"DNAJB7"	"DNAJB7"	0.528153264175014	1
"LYG2"	"LYG2"	0.528153264175014	3
"RP11-1023L17.2"	"RP11-1023L17.2"	0.533539560196587	2
"SPDYC"	"SPDYC"	0.534107126447191	2
"OGFRP1"	"OGFRP1"	0.534107126447191	2
"RP11-370I10.12"	"RP11-370I10.12"	0.538164310405318	1
"CSRP2"	"CSRP2"	0.540053327735419	3
"SPRY4-IT1"	"SPRY4-IT1"	0.540053327735419	2
"CDIPT-AS1"	"CDIPT-AS1"	0.540053327735419	3
"RP11-397P13.6"	"RP11-397P13.6"	0.540481765558306	2
"RP3-406P24.3"	"RP3-406P24.3"	0.542802593832305	1
"RP11-281P23.2"	"RP11-281P23.2"	0.545126785054346	1
"ARID3A"	"ARID3A"	0.545991874614239	2
"RP4-569M23.4"	"RP4-569M23.4"	0.547454329059927	1
"MRAS"	"MRAS"	0.551922773655369	3
"BCL6B"	"BCL6B"	0.551922773655369	1
"AHR"	"AHR"	0.557846031427706	3
"NFIB"	"NFIB"	0.557846031427706	1
"IL31RA"	"IL31RA"	0.561489433402461	2
"RP11-45A17.2"	"RP11-45A17.2"	0.563761654497321	1
"AC087884.1"	"AC087884.1"	0.563761654497321	2
"DENND5B-AS1"	"DENND5B-AS1"	0.563761654497321	3
"CHST4"	"CHST4"	0.566194164365831	1
"GGNBP1"	"GGNBP1"	0.568551427417712	3
"CMTM7"	"CMTM7"	0.569669649427468	4
"TUBB2A"	"TUBB2A"	0.575570022778575	3
"CHRFAM7A"	"CHRFAM7A"	0.575570022778575	2
"CHGA"	"CHGA"	0.578012894995884	1
"RP11-347C12.3"	"RP11-347C12.3"	0.581462781108248	1
"RP11-3J1.1"	"RP11-3J1.1"	0.581462781108248	3
"CBX7"	"CBX7"	0.587347930971273	1
"CREB5"	"CREB5"	0.587347930971273	3
"GTF2IP7"	"GTF2IP7"	0.587525744655928	1
"TMIE"	"TMIE"	0.593225478919611	1
"CSH2"	"CSH2"	0.593225478919611	1
"AC064850.4"	"AC064850.4"	0.594693715355957	1
"TMCC3"	"TMCC3"	0.599095431502402	2
"HMGA1P2"	"HMGA1P2"	0.599095431502402	2
"GRIP2"	"GRIP2"	0.599095431502402	2
"RP11-347P5.1"	"RP11-347P5.1"	0.601889957670407	1
"CDKN2D"	"CDKN2D"	0.604957795265964	3
"EIF3L"	"EIF3L"	0.604957795265964	3
"RP11-83A24.1"	"RP11-83A24.1"	0.60911420241566	1
"KLHL2P1"	"KLHL2P1"	0.610812576753792	2
"AGPAT4-IT1"	"AGPAT4-IT1"	0.610812576753792	1
"HERC2P10"	"HERC2P10"	0.610812576753792	2
"RP11-15B17.4"	"RP11-15B17.4"	0.613945789865434	1
"ACTG1P10"	"ACTG1P10"	0.616366181093915	1
"PTGS1"	"PTGS1"	0.61665978250656	3
"PRR13P2"	"PRR13P2"	0.618789624107976	2
"FOSL2"	"FOSL2"	0.622499419062116	1
"FRRS1"	"FRRS1"	0.622499419062116	1
"CTC-510F12.3"	"CTC-510F12.3"	0.623645625893189	1
"AC106875.1"	"AC106875.1"	0.623645625893189	1
"RP1-228P16.8"	"RP1-228P16.8"	0.626078164885685	1
"SEMA3B-AS1"	"SEMA3B-AS1"	0.628331492955492	1
"RP11-344N10.4"	"RP11-344N10.4"	0.628331492955492	1
"GADD45B"	"GADD45B"	0.634156010718891	1
"SSTR2"	"SSTR2"	0.634156010718891	1
"OR52D1"	"OR52D1"	0.634156010718891	3
"BNIP3L"	"BNIP3L"	0.639972978881698	1
"RP11-221N13.4"	"RP11-221N13.4"	0.639972978881698	2
"SCML2"	"SCML2"	0.639972978881698	2
"CSPG5"	"CSPG5"	0.645782403970475	1
"RP11-13N13.6"	"RP11-13N13.6"	0.645782403970475	1
"CSF1R"	"CSF1R"	0.645782403970475	3
"AL136303.1"	"AL136303.1"	0.648105383688897	2
"RP11-382A20.1"	"RP11-382A20.1"	0.650567601912846	3
"HPSE"	"HPSE"	0.65158429250896	1
"AC137932.6"	"AC137932.6"	0.65158429250896	1
"ETF1P2"	"ETF1P2"	0.65158429250896	1
"MICAL2"	"MICAL2"	0.657378651018071	1
"RP11-36N20.1"	"RP11-36N20.1"	0.657971701025197	3
"DHRS2"	"DHRS2"	0.663165486015903	2
"MPP7"	"MPP7"	0.663165486015903	2
"HOTAIRM1"	"HOTAIRM1"	0.668944804017726	2
"SNORA38B"	"SNORA38B"	0.668944804017726	2
"MIR6895"	"MIR6895"	0.668944804017726	2
"RP11-815J4.6"	"RP11-815J4.6"	0.668944804017726	2
"RNF125"	"RNF125"	0.674716611535992	1
"RPL35AP32"	"RPL35AP32"	0.674716611535992	3
"SNORA13"	"SNORA13"	0.674716611535992	1
"AC008440.10"	"AC008440.10"	0.680480915080328	3
"RP11-206L10.8"	"RP11-206L10.8"	0.680480915080328	1
"RP11-563N4.1"	"RP11-563N4.1"	0.680480915080328	1
"ST6GALNAC2"	"ST6GALNAC2"	0.686237721157541	1
"KRT8P39"	"KRT8P39"	0.686237721157541	1
"TTC3-AS1"	"TTC3-AS1"	0.686237721157541	1
"AC008268.2"	"AC008268.2"	0.686237721157541	3
"TMEM61"	"TMEM61"	0.691987036271611	2
"HSPA4L"	"HSPA4L"	0.691987036271611	2
"ECM2"	"ECM2"	0.695376364188898	1
"PDE1A"	"PDE1A"	0.697728866923701	2
"LINC01237"	"LINC01237"	0.697728866923701	1
"RP11-527F13.1"	"RP11-527F13.1"	0.697728866923701	1
"DLG2"	"DLG2"	0.697728866923701	1
"TES"	"TES"	0.70346321961215	3
"NPM1P6"	"NPM1P6"	0.70346321961215	1
"RP11-284M14.1"	"RP11-284M14.1"	0.70346321961215	1
"RNU7-18P"	"RNU7-18P"	0.705456374949426	1
"RP11-95G17.2"	"RP11-95G17.2"	0.707983153281093	3
"RP5-1139B12.2"	"RP5-1139B12.2"	0.709190100832472	1
"RP5-1148A21.3"	"RP5-1148A21.3"	0.709190100832472	4
"MTSS1"	"MTSS1"	0.709190100832472	2
"CFAP161"	"CFAP161"	0.713044773504094	2
"PAQR5"	"PAQR5"	0.714909517077363	3
"RP11-504G3.4"	"RP11-504G3.4"	0.714909517077363	4
"RP11-1100L3.8"	"RP11-1100L3.8"	0.714909517077363	1
"ACVR1C"	"ACVR1C"	0.720621474836693	1
"CTD-2292P10.4"	"CTD-2292P10.4"	0.720621474836693	1
"RP11-360N9.2"	"RP11-360N9.2"	0.725745414610495	1
"WASIR1"	"WASIR1"	0.725745414610495	1
"RP11-38M8.1"	"RP11-38M8.1"	0.726325980597513	1
"NR5A2"	"NR5A2"	0.726325980597513	1
"RP11-148O21.2"	"RP11-148O21.2"	0.728293453326993	2
"CFI"	"CFI"	0.730844106620008	1
"HSPA8P1"	"HSPA8P1"	0.730844106620008	3
"NDRG1"	"NDRG1"	0.732023040844049	1
"RP4-607I7.1"	"RP4-607I7.1"	0.733397364968522	2
"AL353644.3"	"AL353644.3"	0.735953218859984	4
"YBX2"	"YBX2"	0.737712662057706	3
"ANGPTL7"	"ANGPTL7"	0.738511658790308	1
"CTC-297N7.1"	"CTC-297N7.1"	0.738511658790308	1
"ST8SIA6"	"ST8SIA6"	0.743394850717066	3
"RP11-216L13.21"	"RP11-216L13.21"	0.743394850717066	4
"HS6ST1P1"	"HS6ST1P1"	0.746202399900612	4
"CCDC69"	"CCDC69"	0.74906961329789	3
"GSG2"	"GSG2"	0.74906961329789	2
"RNA5SP323"	"RNA5SP323"	0.753916074026454	2
"WNT5B"	"WNT5B"	0.754736956273115	1
"LUCAT1"	"LUCAT1"	0.754736956273115	3
"APOC1"	"APOC1"	0.754736956273115	1
"UBE2V2P3"	"UBE2V2P3"	0.756492350825664	1
"AC067940.1"	"AC067940.1"	0.756492350825664	3
"RP11-359K18.4"	"RP11-359K18.4"	0.760396886112857	3
"HIST1H2AJ"	"HIST1H2AJ"	0.760396886112857	3
"GPRC5A"	"GPRC5A"	0.76604940928441	1
"AC010761.14"	"AC010761.14"	0.769411201055965	3
"LINC00937"	"LINC00937"	0.771694532252243	1
"CCDC173"	"CCDC173"	0.771694532252243	3
"C8orf58"	"C8orf58"	0.777332261478006	2
"RIMKLA"	"RIMKLA"	0.782962603420526	3
"AC144836.1"	"AC144836.1"	0.782962603420526	3
"OGFRL1"	"OGFRL1"	0.782962603420526	2
"RP11-432J24.3"	"RP11-432J24.3"	0.787600786353048	1
"CTSV"	"CTSV"	0.788585564535806	1
"CTD-2231E14.8"	"CTD-2231E14.8"	0.788585564535806	1
"RP11-133N21.7"	"RP11-133N21.7"	0.788585564535806	2
"WNT10B"	"WNT10B"	0.788585564535806	1
"ZNF83"	"ZNF83"	0.794201151277028	1
"SAMD5"	"SAMD5"	0.794201151277028	1
"SIX3-AS1"	"SIX3-AS1"	0.799809370094551	2
"MALL"	"MALL"	0.799809370094551	3
"PDE1B"	"PDE1B"	0.803285493590666	1
"TBC1D2"	"TBC1D2"	0.805410227435913	1
"RN7SL812P"	"RN7SL812P"	0.805410227435913	2
"RSPH3"	"RSPH3"	0.811003729745829	1
"RP11-98J23.2"	"RP11-98J23.2"	0.811003729745829	1
"RTN4R"	"RTN4R"	0.816589883466191	1
"RP11-345K20.2"	"RP11-345K20.2"	0.816589883466191	1
"RP11-191L17.1"	"RP11-191L17.1"	0.816589883466191	1
"RP11-575F12.2"	"RP11-575F12.2"	0.816589883466191	1
"PRKG2"	"PRKG2"	0.822168695036069	1
"LINC00466"	"LINC00466"	0.822168695036069	1
"ANXA10"	"ANXA10"	0.822168695036069	1
"AC091153.4"	"AC091153.4"	0.822168695036069	1
"CH507-513H4.1"	"CH507-513H4.1"	0.826970009575778	3
"FMNL3"	"FMNL3"	0.827740170891711	1
"AKR7A2P1"	"AKR7A2P1"	0.827740170891711	2
"LA16c-380H5.5"	"LA16c-380H5.5"	0.827740170891711	3
"RP11-415J8.5"	"RP11-415J8.5"	0.832258318116359	3
"RP11-764D10.2"	"RP11-764D10.2"	0.833304317466544	2
"RP11-82O19.2"	"RP11-82O19.2"	0.834905837491984	2
"STPG2-AS1"	"STPG2-AS1"	0.837555588025221	1
"UTS2"	"UTS2"	0.83886114119117	1
"AC009955.8"	"AC009955.8"	0.83886114119117	3
"IGF2BP3"	"IGF2BP3"	0.83886114119117	1
"LOXL2"	"LOXL2"	0.844410648493371	1
"S100A5"	"S100A5"	0.849952845798105	1
"RP11-320M2.1"	"RP11-320M2.1"	0.849952845798105	1
"MT1DP"	"MT1DP"	0.85548773952751	1
"ASIP"	"ASIP"	0.85548773952751	1
"RP1-102K2.8"	"RP1-102K2.8"	0.861015336100898	1
"XRCC4"	"XRCC4"	0.866535641934763	1
"AC024060.1"	"AC024060.1"	0.866535641934763	1
"PKIB"	"PKIB"	0.866535641934763	1
"RP11-177H13.2"	"RP11-177H13.2"	0.872048663442773	2
"ZACN"	"ZACN"	0.872048663442773	1
"RP11-627K11.3"	"RP11-627K11.3"	0.872201217743626	1
"ERO1A"	"ERO1A"	0.877554407035776	3
"CTC-512J14.5"	"CTC-512J14.5"	0.877554407035776	3
"BCL2L14"	"BCL2L14"	0.883052879121797	1
"EIF4HP1"	"EIF4HP1"	0.883052879121797	2
"SLC2A12"	"SLC2A12"	0.888544086106039	4
"RP11-278A23.2"	"RP11-278A23.2"	0.888544086106039	1
"KCNJ12"	"KCNJ12"	0.888544086106039	3
"ABALON"	"ABALON"	0.891005075954561	3
"RASSF6"	"RASSF6"	0.894028034390882	3
"COX6CP1"	"COX6CP1"	0.894028034390882	1
"FTH1P2"	"FTH1P2"	0.899504730375884	1
"VAC14-AS1"	"VAC14-AS1"	0.899504730375884	3
"AC016722.4"	"AC016722.4"	0.904974180457782	3
"AC104667.3"	"AC104667.3"	0.904974180457782	1
"RP11-464F9.20"	"RP11-464F9.20"	0.904974180457782	1
"RP11-178A10.3"	"RP11-178A10.3"	0.904974180457782	2
"PRPH"	"PRPH"	0.910436391030487	1
"DEPTOR"	"DEPTOR"	0.910436391030487	3
"RP11-407G23.5"	"RP11-407G23.5"	0.915891368485094	1
"SNX21"	"SNX21"	0.921339119209869	1
"RDH10-AS1"	"RDH10-AS1"	0.921339119209869	3
"RP11-715J22.4"	"RP11-715J22.4"	0.926779649590259	4
"P4HA2"	"P4HA2"	0.932212966008889	2
"RP11-87C12.2"	"RP11-87C12.2"	0.932212966008889	2
"SLC16A7"	"SLC16A7"	0.932212966008889	1
"ATP8B3"	"ATP8B3"	0.937639074845561	1
"EZR"	"EZR"	0.943057982477255	1
"RP11-384M15.3"	"RP11-384M15.3"	0.943057982477255	1
"CTB-147C22.9"	"CTB-147C22.9"	0.948469695278128	1
"RP11-139K1.2"	"RP11-139K1.2"	0.948469695278128	1
"PCSK9"	"PCSK9"	0.953874219619515	1
"LDHAL6A"	"LDHAL6A"	0.953874219619515	3
"OR51I1"	"OR51I1"	0.953874219619515	2
"LINC01272"	"LINC01272"	0.959271561869929	3
"LINC00907"	"LINC00907"	0.959271561869929	3
"ULBP2"	"ULBP2"	0.964661728395062	3
"RP11-619J20.1"	"RP11-619J20.1"	0.964661728395062	1
"PXDN"	"PXDN"	0.97004472555778	1
"RAB31"	"RAB31"	0.97004472555778	1
"TMBIM1"	"TMBIM1"	0.97542055971813	1
"NEK7"	"NEK7"	0.980789237233335	2
"CTD-2555O16.2"	"CTD-2555O16.2"	0.980789237233335	2
"MIS18A-AS1"	"MIS18A-AS1"	0.980789237233335	1
"DUSP1"	"DUSP1"	0.980789237233335	1
"SHISA4"	"SHISA4"	0.986150764457798	1
"GCNT2"	"GCNT2"	0.991505147743097	1
"CYP4F22"	"CYP4F22"	0.996852393437989	3
"RP11-497H17.1"	"RP11-497H17.1"	0.996852393437989	2
"KIRREL2"	"KIRREL2"	1	1
"GAS2L1"	"GAS2L1"	1	1
"RP11-27G14.4"	"RP11-27G14.4"	1	2
"SEPT4"	"SEPT4"	1	1
"RP11-11N9.4"	"RP11-11N9.4"	1	2
"GLIS1"	"GLIS1"	1	1
"IL11"	"IL11"	1	2
"MYO1E"	"MYO1E"	1	2
"MICALCL"	"MICALCL"	1	1
"ZNF703"	"ZNF703"	1	3
"GLRX"	"GLRX"	1	3
"HDAC4"	"HDAC4"	1	1
"CLMN"	"CLMN"	1	2
"NAP1L4P1"	"NAP1L4P1"	1	3
"TMSB10"	"TMSB10"	1	1
"RASA4"	"RASA4"	1	1
"RP11-609N14.4"	"RP11-609N14.4"	1	2
"ITGA6"	"ITGA6"	1	3
"EVA1A"	"EVA1A"	1	2
"SHANK1"	"SHANK1"	1	2
"MIR568"	"MIR568"	1	1
"SMPD1"	"SMPD1"	1	1
"SMURF2"	"SMURF2"	1	3
"RASA4CP"	"RASA4CP"	1	1
"RP11-452L6.6"	"RP11-452L6.6"	1	1
"CDKN2B"	"CDKN2B"	1	2
"TLR6"	"TLR6"	1	2
"NLRP11"	"NLRP11"	1	3
"HPCAL4"	"HPCAL4"	1	2
"CDKN3"	"CDKN3"	1	2
"MROH7"	"MROH7"	1	2
"JUP"	"JUP"	1	1
"SELPLG"	"SELPLG"	1	1
"SH3D21"	"SH3D21"	1	1
"GREB1L"	"GREB1L"	1	1
"RALGPS2"	"RALGPS2"	1	1
"CHST1"	"CHST1"	1	2
"GJC2"	"GJC2"	1	3
"CA8"	"CA8"	1	1
"RP11-48B14.1"	"RP11-48B14.1"	1	2
"TMEM92"	"TMEM92"	1	1
"AC007285.6"	"AC007285.6"	1	1
"FBLN1"	"FBLN1"	1	1
"RP4-665J23.1"	"RP4-665J23.1"	1	1
"FHOD3"	"FHOD3"	1	2
"PLPPR4"	"PLPPR4"	1	3
"KCNK6"	"KCNK6"	1	2
"TMC7"	"TMC7"	1	1
"RP11-21L23.2"	"RP11-21L23.2"	1	1
"HIF1A-AS2"	"HIF1A-AS2"	1	1
"FAM46C"	"FAM46C"	1	1
"FAM160A1"	"FAM160A1"	1	1
"NXN"	"NXN"	1	1
"RP11-791G15.2"	"RP11-791G15.2"	1	1
"FAM114A1"	"FAM114A1"	1	3
"RP11-818O24.2"	"RP11-818O24.2"	1	1
"MIR4263"	"MIR4263"	1	3
"USH1C"	"USH1C"	1	3
"RP11-147L13.13"	"RP11-147L13.13"	1	1
"FAM129B"	"FAM129B"	1	1
"TBC1D29"	"TBC1D29"	1	1
"RP11-562A8.5"	"RP11-562A8.5"	1	3
"SOX9-AS1"	"SOX9-AS1"	1	1
"SH3BP4"	"SH3BP4"	1	1
"CYS1"	"CYS1"	1	3
"IFITM9P"	"IFITM9P"	1	1
"IGSF3"	"IGSF3"	1	1
"RP11-147L13.11"	"RP11-147L13.11"	1	1
"RP1-102K2.6"	"RP1-102K2.6"	1	1
"PLEKHA2"	"PLEKHA2"	1	3
"TBX18-AS1"	"TBX18-AS1"	1	1
"ZBTB38"	"ZBTB38"	1	1
"RASSF8-AS1"	"RASSF8-AS1"	1	3
"FXYD5"	"FXYD5"	1	1
"ARFGAP3"	"ARFGAP3"	1	3
"PHYHIP"	"PHYHIP"	1	1
"PLCB2"	"PLCB2"	1	3
"TBC1D3K"	"TBC1D3K"	1	1
"COL9A3"	"COL9A3"	1	1
"FTLP14"	"FTLP14"	1	1
"MMEL1"	"MMEL1"	1	2
"CDHR3"	"CDHR3"	1	1
"CTD-2373H9.3"	"CTD-2373H9.3"	1	2
"RP11-466A19.1"	"RP11-466A19.1"	1	1
"RP11-147L13.12"	"RP11-147L13.12"	1	4
"TTC9"	"TTC9"	1	3
"GDA"	"GDA"	1	2
"DUOXA1"	"DUOXA1"	1	3
"CTD-2227E11.1"	"CTD-2227E11.1"	1	1
"RP11-197M22.2"	"RP11-197M22.2"	1	2
"RP11-888D10.4"	"RP11-888D10.4"	1	1
"DOK7"	"DOK7"	1	1
"CAPG"	"CAPG"	1	1
"GALNT4"	"GALNT4"	1	1
"FTH1"	"FTH1"	1	1
"CNTN1"	"CNTN1"	1	3
"DCUN1D3"	"DCUN1D3"	1	4
"FAM63B"	"FAM63B"	1	3
"FICD"	"FICD"	1	1
"GALNT12"	"GALNT12"	1	3
"SKAP2"	"SKAP2"	1	2
"OPTN"	"OPTN"	1	2
"LSP1"	"LSP1"	1	1
"TUBA1A"	"TUBA1A"	1	2
"AC079922.3"	"AC079922.3"	1	4
"MT1X"	"MT1X"	1	1
"VGLL3"	"VGLL3"	1	3
"IGSF8"	"IGSF8"	1	3
"MAP2"	"MAP2"	1	4
"MYO5B"	"MYO5B"	1	3
"ORM1"	"ORM1"	1	1
"C1QL4"	"C1QL4"	1	1
"DOCK11"	"DOCK11"	1	1
"GAB2"	"GAB2"	1	1
"SMIM14"	"SMIM14"	1	1
"CXorf57"	"CXorf57"	1	2
"RASSF5"	"RASSF5"	1	4
"RP11-7K24.3"	"RP11-7K24.3"	1	3
"DNTTIP1"	"DNTTIP1"	1	1
"LATS2"	"LATS2"	1	3
"OVOS2"	"OVOS2"	1	1
"HES2"	"HES2"	1	1
"GABRD"	"GABRD"	1	1
"SSBP2"	"SSBP2"	1	3
"RND2"	"RND2"	1	3
"ALCAM"	"ALCAM"	1	1
"CAV2"	"CAV2"	1	3
"RP11-181B11.1"	"RP11-181B11.1"	1	1
"ACAT2"	"ACAT2"	1	2
"CXCL1"	"CXCL1"	1	1
"LPAR5"	"LPAR5"	1	1
"NEBL"	"NEBL"	1	1
"AIG1"	"AIG1"	1	1
"CFAP58"	"CFAP58"	1	1
"PTPN7"	"PTPN7"	1	1
"CTA-315H11.2"	"CTA-315H11.2"	1	1
"NWD1"	"NWD1"	1	1
"CH17-258A22.4"	"CH17-258A22.4"	1	1
"AP000593.7"	"AP000593.7"	1	3
"RP11-545E17.3"	"RP11-545E17.3"	1	1
"RP4-539M6.14"	"RP4-539M6.14"	1	3
"SSC4D"	"SSC4D"	1	1
"MIR643"	"MIR643"	1	1
"ARHGEF2"	"ARHGEF2"	1	1
"RP11-93B14.9"	"RP11-93B14.9"	1	1
"RP11-565A3.2"	"RP11-565A3.2"	1	1
"SLC35F3"	"SLC35F3"	1	1
"RP4-565E6.1"	"RP4-565E6.1"	1	3
"PCTP"	"PCTP"	1	3
"SFN"	"SFN"	1	1
"FSTL3"	"FSTL3"	1	1
"PCED1B"	"PCED1B"	1	1
"CRLF1"	"CRLF1"	1	1
"RP11-680F8.4"	"RP11-680F8.4"	1	1
"MUM1L1"	"MUM1L1"	1	1
"CTD-2227C6.2"	"CTD-2227C6.2"	1	2
"C19orf33"	"C19orf33"	1	2
"LSMEM2"	"LSMEM2"	1	3
"PINK1"	"PINK1"	1	1
"PCDHGB2"	"PCDHGB2"	1	1
"RND1"	"RND1"	1	4
"BMI1"	"BMI1"	1	3
"SH3KBP1"	"SH3KBP1"	1	1
"FBLN7"	"FBLN7"	1	1
"EPS8L1"	"EPS8L1"	1	3
"MIR222HG"	"MIR222HG"	1	3
"CUEDC1"	"CUEDC1"	1	1
"FOXD1"	"FOXD1"	1	3
"RAB43"	"RAB43"	1	3
"ITGA5"	"ITGA5"	1	3
"FAM13A-AS1"	"FAM13A-AS1"	1	2
"AC073046.25"	"AC073046.25"	1	3
"SERPINB9"	"SERPINB9"	1	2
"SNORA4"	"SNORA4"	1	3
"RP3-477O4.14"	"RP3-477O4.14"	1	1
"EFR3B"	"EFR3B"	1	1
"HES7"	"HES7"	1	1
"SNTA1"	"SNTA1"	1	2
"TLE6"	"TLE6"	1	1
"NGFR"	"NGFR"	1	1
"LDLR"	"LDLR"	1	3
"UPK1A-AS1"	"UPK1A-AS1"	1	2
"ZMIZ1-AS1"	"ZMIZ1-AS1"	1	1
"LINC00511"	"LINC00511"	1	3
"RASGEF1C"	"RASGEF1C"	1	1
"VNN1"	"VNN1"	1	1
"AC133644.2"	"AC133644.2"	1	1
"GOLGA2P8"	"GOLGA2P8"	1	1
"MT1XP1"	"MT1XP1"	1	1
"GRIA4"	"GRIA4"	1	3
"PIM1"	"PIM1"	1	1
"HOXB4"	"HOXB4"	1	3
"RP11-1398P2.1"	"RP11-1398P2.1"	1	3
"LIF"	"LIF"	1	4
"PFKFB4"	"PFKFB4"	1	3
"MIR3648-1"	"MIR3648-1"	1	3
"TPST1"	"TPST1"	1	3
"RP11-783K16.5"	"RP11-783K16.5"	1	3
"DNAJB9"	"DNAJB9"	1	2
"HOXB3"	"HOXB3"	1	3
"RNASE1"	"RNASE1"	1	2
"SNCA"	"SNCA"	1	1
"CCDC88A"	"CCDC88A"	1	3
"SEMA7A"	"SEMA7A"	1	1
"NTN1"	"NTN1"	1	3
"PDLIM2"	"PDLIM2"	1	2
"NEURL1B"	"NEURL1B"	1	1
"CTB-78O21.1"	"CTB-78O21.1"	1	2
"HIPK4"	"HIPK4"	1	1
"MATN4"	"MATN4"	1	1
"KISS1"	"KISS1"	1	3
"DUSP9"	"DUSP9"	1	3
"LAMB3"	"LAMB3"	1	3
"GPR39"	"GPR39"	1	3
"TNFRSF19"	"TNFRSF19"	1	1
"RP6-201G10.2"	"RP6-201G10.2"	1	1
"PRSS23"	"PRSS23"	1	1
"SCN4B"	"SCN4B"	1	1
"TINAGL1"	"TINAGL1"	1	1
"PTHLH"	"PTHLH"	1	2
"LIPG"	"LIPG"	1	1
"FAM213A"	"FAM213A"	1	1
"KIAA1549L"	"KIAA1549L"	1	1
"FGFBP1"	"FGFBP1"	1	1
"RP11-47I22.2"	"RP11-47I22.2"	1	1
"MCC"	"MCC"	1	1
"STIM1"	"STIM1"	1	3
"FXYD6"	"FXYD6"	1	1
"EMP3"	"EMP3"	1	1
"MAFF"	"MAFF"	1	1
"RAG1"	"RAG1"	1	3
"C10orf54"	"C10orf54"	1	2
"BMP4"	"BMP4"	1	1
"MAP3K6"	"MAP3K6"	1	3
"RP11-247A12.2"	"RP11-247A12.2"	1	1
"CELA2A"	"CELA2A"	1	3
"BIK"	"BIK"	1	2
"KB-1269D1.8"	"KB-1269D1.8"	1	1
"SLC27A6"	"SLC27A6"	1	1
"CLU"	"CLU"	1	3
"KLK4"	"KLK4"	1	1
"CTD-3010D24.3"	"CTD-3010D24.3"	1	1
"EPHA2"	"EPHA2"	1	1
"DUSP5"	"DUSP5"	1	2
"FBLN5"	"FBLN5"	1	3
